arc,orig,dest,cost
1,1,107,7.0
2,1,197,6.0
3,2,4,9.0
4,2,14,2.0
5,2,35,5.0
6,2,72,3.0
7,2,195,6.0
8,3,10,7.0
9,3,12,8.0
10,3,29,4.0
11,3,57,2.0
12,3,74,9.0
13,3,80,3.0
14,3,90,9.0
15,3,98,10.0
16,3,103,3.0
17,3,129,1.0
18,3,141,4.0
19,3,148,5.0
20,3,169,3.0
21,3,174,4.0
22,3,183,3.0
23,4,2,7.0
24,4,26,2.0
25,4,124,8.0
26,4,185,2.0
27,4,195,9.0
28,5,8,11.0
29,5,9,8.0
30,5,16,10.0
31,5,64,11.0
32,5,65,2.0
33,5,67,10.0
34,5,96,4.0
35,5,100,1.0
36,5,122,3.0
37,5,125,7.0
38,5,128,5.0
39,5,130,0.4462004345664064
40,5,161,0.4266914414416353
41,5,165,0.14906247553341012
42,5,166,0.0854259864839076
43,5,177,0.31781860172285725
44,6,9,0.45560662336539964
45,6,21,0.2114850358948216
46,6,22,0.3969377140400761
47,6,28,0.41635631141035273
48,6,30,0.24415760507715573
49,6,59,0.10551786949205323
50,6,63,0.437403390718305
51,6,86,0.38558788976989644
52,6,92,0.11229997623633642
53,6,108,0.33233387503496115
54,6,114,0.4785939645253595
55,6,126,0.38319599223092987
56,6,132,0.4356810646967011
57,6,133,0.4588848318569393
58,6,136,0.3681470251503239
59,6,143,0.04198327656852221
60,6,150,0.48644335380355785
61,6,152,0.1263941957276452
62,6,165,0.3105843283308104
63,6,172,0.19381996096190104
64,6,177,0.10588120780552362
65,6,182,0.4124414326213201
66,6,190,0.4761717574958793
67,6,196,0.18177742932853863
68,7,49,0.43760841825657754
69,7,68,0.3786596915512503
70,7,70,0.1252090984953947
71,7,91,0.2190728131477511
72,7,117,0.12699596146120692
73,7,119,0.05585233885403088
74,7,131,0.3987891835837174
75,7,134,0.27999335846044243
76,7,135,0.4165367733368605
77,7,151,0.44690269603237387
78,7,173,0.3146514973871534
79,8,5,0.21373958206809626
80,8,9,0.1080592839223511
81,8,16,0.4628560217901335
82,8,22,0.2608378193133076
83,8,30,0.322149255477103
84,8,59,0.491630772885634
85,8,64,0.3750549232695854
86,8,65,0.48246746044005173
87,8,89,0.20137818363185353
88,8,114,0.20674065804814543
89,8,125,0.3624631532331845
90,8,132,0.16758043739620473
91,8,150,0.355151587944102
92,8,165,0.21176880866887143
93,8,166,0.313621815539484
94,8,177,0.4685674609323683
95,9,5,0.4144446454576373
96,9,6,0.2023006699567306
97,9,8,0.5124144353320101
98,9,16,0.35172506687526595
99,9,22,0.3768454409066848
100,9,30,0.12012350141414953
101,9,59,0.4994563813149518
102,9,65,0.08286879761891167
103,9,86,0.25236174022230884
104,9,89,0.452106678481844
105,9,114,0.2037677606461888
106,9,125,0.12129572340962448
107,9,132,0.10692307331382407
108,9,136,0.17567995646076143
109,9,147,0.3040240382208413
110,9,150,0.446172424891955
111,9,165,0.2777686507843724
112,9,166,0.48613221726694844
113,9,177,0.31637629645783677
114,10,3,0.43826622192566717
115,10,27,0.4480352510672719
116,10,29,0.25658367514454467
117,10,36,0.33452495548868016
118,10,43,0.45325530491927263
119,10,57,0.33219107332909215
120,10,74,0.37228966618947745
121,10,80,0.10766379637255195
122,10,94,0.05691625828008331
123,10,142,0.2742572991045045
124,10,144,0.1819425594134624
125,10,164,0.45766057682016004
126,10,169,0.2826654685996091
127,10,183,0.40817073852380203
128,11,13,0.25182318075940735
129,11,19,0.4081778208079102
130,11,34,0.3995214537901714
131,11,71,0.30267864103871117
132,11,118,0.34931358405380414
133,11,120,0.5107615550822862
134,11,121,0.30758812297147026
135,11,171,0.3214540413219398
136,11,181,0.44992310704806737
137,11,188,0.1950536483389589
138,11,191,0.3155427176320031
139,12,3,0.4240460444374426
140,12,98,0.2488066323027096
141,12,103,0.10599392538271604
142,12,141,0.4857016102732751
143,12,148,0.5025993541871634
144,12,174,0.158851090787246
145,13,11,0.3342407150703462
146,13,19,0.46076577066064883
147,13,37,0.45523526391981994
148,13,71,0.19269762968618626
149,13,118,0.33497846976839113
150,13,121,0.30816394356833227
151,13,171,0.1918787752082885
152,13,181,0.4243270368890114
153,13,188,0.44026747687131484
154,13,191,0.19092909686870085
155,13,197,0.2965910034680157
156,14,2,0.3734252489611963
157,14,35,0.3731330537916445
