arc,orig,dest,cost
1,1,34,7.0
2,1,129,6.0
3,1,130,9.0
4,1,133,2.0
5,1,142,5.0
6,1,152,3.0
7,2,14,6.0
8,2,23,7.0
9,2,32,8.0
10,2,52,4.0
11,2,57,2.0
12,2,63,9.0
13,2,64,3.0
14,2,67,9.0
15,2,75,10.0
16,2,78,3.0
17,2,83,1.0
18,2,89,4.0
19,2,94,5.0
20,2,96,3.0
21,2,119,4.0
22,2,125,3.0
23,2,139,7.0
24,2,148,2.0
25,2,149,8.0
26,2,151,2.0
27,3,20,9.0
28,3,32,11.0
29,3,38,8.0
30,3,40,10.0
31,3,47,11.0
32,3,48,2.0
33,3,51,10.0
34,3,59,4.0
35,3,64,1.0
36,3,93,3.0
37,3,105,7.0
38,3,119,5.0
39,3,124,0.4462004345664064
40,3,128,0.4266914414416353
41,3,150,0.14906247553341012
42,3,157,0.0854259864839076
43,4,6,0.31781860172285725
44,4,14,0.45560662336539964
45,4,25,0.2114850358948216
46,4,57,0.3969377140400761
47,4,70,0.41635631141035273
48,4,85,0.24415760507715573
49,4,104,0.10551786949205323
50,4,105,0.437403390718305
51,4,111,0.38558788976989644
52,4,122,0.11229997623633642
53,4,125,0.33233387503496115
54,4,127,0.4785939645253595
55,4,144,0.38319599223092987
56,4,156,0.4356810646967011
57,5,34,0.4588848318569393
58,5,41,0.3681470251503239
59,5,43,0.04198327656852221
60,5,53,0.48644335380355785
61,5,97,0.1263941957276452
62,5,107,0.3105843283308104
63,5,110,0.19381996096190104
64,5,129,0.10588120780552362
65,5,142,0.4124414326213201
66,5,159,0.4761717574958793
67,6,4,0.18177742932853863
68,6,14,0.43760841825657754
69,6,20,0.3786596915512503
70,6,25,0.1252090984953947
71,6,57,0.2190728131477511
72,6,64,0.12699596146120692
73,6,93,0.05585233885403088
74,6,105,0.3987891835837174
75,6,111,0.27999335846044243
76,6,119,0.4165367733368605
77,6,122,0.44690269603237387
78,6,125,0.3146514973871534
79,6,127,0.21373958206809626
80,6,144,0.1080592839223511
81,7,30,0.4628560217901335
82,7,136,0.2608378193133076
83,7,141,0.322149255477103
84,7,158,0.491630772885634
85,8,14,0.3750549232695854
86,8,57,0.48246746044005173
87,8,83,0.20137818363185353
88,8,89,0.20674065804814543
89,8,94,0.3624631532331845
90,8,111,0.16758043739620473
91,8,112,0.355151587944102
92,8,125,0.21176880866887143
93,8,136,0.313621815539484
94,8,139,0.4685674609323683
95,8,141,0.4144446454576373
96,9,36,0.2023006699567306
97,9,69,0.5124144353320101
98,9,120,0.35172506687526595
99,9,121,0.3768454409066848
100,10,26,0.12012350141414953
101,10,27,0.4994563813149518
102,10,29,0.08286879761891167
103,10,37,0.25236174022230884
104,10,58,0.452106678481844
105,10,60,0.2037677606461888
106,10,62,0.12129572340962448
107,10,68,0.10692307331382407
108,10,71,0.17567995646076143
109,10,72,0.3040240382208413
110,10,77,0.446172424891955
111,10,81,0.2777686507843724
