arc,orig,dest,cost
1,1,5,7.0
2,1,13,6.0
3,1,42,9.0
4,1,142,2.0
5,2,27,5.0
6,2,62,3.0
7,2,64,6.0
8,2,67,7.0
9,2,73,8.0
10,2,100,4.0
11,2,105,2.0
12,2,112,9.0
13,2,115,3.0
14,2,117,9.0
15,2,125,10.0
16,2,193,3.0
17,3,4,1.0
18,3,19,4.0
19,3,40,5.0
20,3,47,3.0
21,3,56,4.0
22,3,70,3.0
23,3,72,7.0
24,3,86,2.0
25,3,89,8.0
26,3,91,2.0
27,3,92,9.0
28,3,99,11.0
29,3,101,8.0
30,3,121,10.0
31,3,149,11.0
32,3,157,2.0
33,3,171,10.0
34,3,178,4.0
35,3,190,1.0
36,4,3,3.0
37,4,40,7.0
38,4,70,5.0
39,4,78,0.4462004345664064
40,4,89,0.4266914414416353
41,4,99,0.14906247553341012
42,4,102,0.0854259864839076
43,4,149,0.31781860172285725
44,4,171,0.45560662336539964
45,5,1,0.2114850358948216
46,5,13,0.3969377140400761
47,5,22,0.41635631141035273
48,5,32,0.24415760507715573
49,5,42,0.10551786949205323
50,5,43,0.437403390718305
51,5,63,0.38558788976989644
52,5,111,0.11229997623633642
53,5,142,0.33233387503496115
54,5,169,0.4785939645253595
55,5,175,0.38319599223092987
56,6,29,0.4356810646967011
57,6,58,0.4588848318569393
58,6,88,0.3681470251503239
59,6,95,0.04198327656852221
60,6,103,0.48644335380355785
61,6,122,0.1263941957276452
62,6,123,0.3105843283308104
63,6,132,0.19381996096190104
64,6,163,0.10588120780552362
65,6,181,0.4124414326213201
66,7,15,0.4761717574958793
67,7,16,0.18177742932853863
68,7,26,0.43760841825657754
69,7,33,0.3786596915512503
70,7,38,0.1252090984953947
71,7,44,0.2190728131477511
72,7,48,0.12699596146120692
73,7,49,0.05585233885403088
74,7,53,0.3987891835837174
75,7,94,0.27999335846044243
76,7,107,0.4165367733368605
77,7,116,0.44690269603237387
78,7,133,0.3146514973871534
79,7,161,0.21373958206809626
80,8,9,0.1080592839223511
81,8,12,0.4628560217901335
82,8,60,0.2608378193133076
83,8,66,0.322149255477103
84,8,67,0.491630772885634
85,8,100,0.3750549232695854
86,8,108,0.48246746044005173
87,8,112,0.20137818363185353
88,8,125,0.20674065804814543
89,8,138,0.3624631532331845
