arc,orig,dest,cost
1,1,6,7
2,2,3,6
3,2,5,9
4,2,7,2
5,2,22,5
6,2,24,3
7,2,25,6
8,2,29,7
9,2,36,8
10,2,42,4
11,2,44,2
12,2,46,9
13,2,49,3
14,3,2,9
15,3,5,10
16,3,12,3
17,3,13,1
18,3,18,4
19,3,25,5
20,3,31,3
21,3,34,4
22,3,36,3
23,3,43,7
24,3,44,2
25,3,47,8
26,3,58,2
27,4,12,9
28,4,18,11
29,4,19,8
30,4,34,10
31,4,35,11
32,4,38,2
33,4,41,10
34,4,47,4
35,4,54,1
36,4,55,3
37,5,2,7
38,5,3,5
39,5,13,0.4462004345664064
40,5,25,0.4266914414416353
41,5,29,0.14906247553341012
42,5,31,0.0854259864839076
43,5,36,0.31781860172285725
44,5,44,0.45560662336539964
45,5,47,0.2114850358948216
46,5,58,0.3969377140400761
47,6,1,0.41635631141035273
48,6,8,0.24415760507715573
49,6,21,0.10551786949205323
50,6,23,0.437403390718305
51,6,39,0.38558788976989644
52,6,51,0.11229997623633642
53,7,2,0.33233387503496115
54,7,9,0.4785939645253595
55,7,11,0.38319599223092987
56,7,12,0.4356810646967011
57,7,20,0.4588848318569393
58,7,22,0.3681470251503239
59,7,24,0.04198327656852221
60,7,25,0.48644335380355785
61,7,29,0.1263941957276452
62,7,30,0.3105843283308104
63,7,36,0.19381996096190104
64,7,42,0.10588120780552362
65,7,46,0.4124414326213201
66,7,49,0.4761717574958793
67,8,6,0.18177742932853863
68,8,21,0.43760841825657754
69,8,23,0.3786596915512503
70,8,39,0.1252090984953947
71,8,40,0.2190728131477511
72,8,45,0.12699596146120692
73,8,48,0.05585233885403088
74,8,51,0.3987891835837174
75,8,56,0.27999335846044243
76,8,57,0.4165367733368605
77,9,7,0.44690269603237387
78,9,11,0.3146514973871534
79,9,12,0.21373958206809626
80,9,20,0.1080592839223511
81,9,25,0.4628560217901335
82,9,27,0.2608378193133076
83,9,30,0.322149255477103
84,9,38,0.491630772885634
85,9,40,0.3750549232695854
86,9,47,0.48246746044005173
87,9,56,0.20137818363185353
88,9,57,0.20674065804814543
89,10,15,0.3624631532331845
90,10,17,0.16758043739620473
91,10,19,0.355151587944102
92,10,27,0.21176880866887143
93,10,30,0.313621815539484
94,10,37,0.4685674609323683
95,10,38,0.4144446454576373
96,10,45,0.2023006699567306
97,10,48,0.5124144353320101
98,10,50,0.35172506687526595
99,10,53,0.3768454409066848
100,10,54,0.12012350141414953
101,10,55,0.4994563813149518
102,11,7,0.08286879761891167
103,11,9,0.25236174022230884
104,11,20,0.452106678481844
105,11,22,0.2037677606461888
106,11,23,0.12129572340962448
107,11,24,0.10692307331382407
108,11,25,0.17567995646076143
109,11,26,0.3040240382208413
110,11,29,0.446172424891955
111,11,30,0.2777686507843724
112,11,33,0.48613221726694844
113,11,40,0.31637629645783677
114,11,42,0.43826622192566717
115,11,46,0.4480352510672719
116,11,49,0.25658367514454467
117,11,52,0.33452495548868016
118,11,56,0.45325530491927263
119,11,57,0.33219107332909215
120,12,3,0.37228966618947745
121,12,4,0.10766379637255195
122,12,7,0.05691625828008331
123,12,9,0.2742572991045045
124,12,18,0.1819425594134624
125,12,19,0.45766057682016004
126,12,20,0.2826654685996091
127,12,25,0.40817073852380203
128,12,30,0.25182318075940735
129,12,34,0.4081778208079102
130,12,35,0.3995214537901714
131,12,36,0.30267864103871117
132,12,38,0.34931358405380414
133,12,47,0.5107615550822862
134,12,55,0.30758812297147026
135,12,58,0.3214540413219398
136,13,3,0.44992310704806737
137,13,5,0.1950536483389589
138,13,31,0.3155427176320031
139,13,34,0.4240460444374426
140,13,36,0.2488066323027096
141,13,43,0.10599392538271604
142,13,44,0.4857016102732751
143,13,58,0.5025993541871634
144,13,60,0.158851090787246
145,14,16,0.3342407150703462
146,14,24,0.46076577066064883
147,14,26,0.45523526391981994
148,14,28,0.19269762968618626
149,14,32,0.33497846976839113
150,14,33,0.30816394356833227
151,14,42,0.1918787752082885
152,14,46,0.4243270368890114
153,14,49,0.44026747687131484
154,14,52,0.19092909686870085
155,14,59,0.2965910034680157
156,15,10,0.3734252489611963
157,15,17,0.3731330537916445
158,15,19,0.3653825780909298
159,15,37,0.284868028262702
160,15,45,0.2790205285926273
161,15,48,0.3071769030974568
162,15,50,0.331044017814782
163,15,53,0.2593399200889538
164,15,54,0.4948033103588115
165,15,55,0.3858367922114305
166,16,14,0.446937067284097
167,16,22,0.21060329351187987
168,16,24,0.12473706818273819
169,16,26,0.41142144409491865
170,16,28,0.30447540592257094
171,16,32,0.2499939998259522
172,16,33,0.49915255130030034
173,16,42,0.4304874652912793
174,16,46,0.10655874500634273
175,16,49,0.31303518823710597
176,16,52,0.5313320291378357
177,16,59,0.3469357314651077
178,17,10,0.25069140759020575
179,17,15,0.18929784623267099
180,17,19,0.4972443473494324
181,17,27,0.49330722010470135
182,17,30,0.295203259964759
183,17,37,0.14614650528956327
184,17,45,0.3184124080182691
185,17,48,0.4621123391959212
186,17,50,0.43891362570808323
187,17,53,0.2921007858563183
188,17,54,0.04149619271554264
189,17,55,0.4071492940444837
190,17,56,0.48238904939278965
191,18,3,0.4635807924957838
192,18,4,0.4118484156375484
193,18,12,0.46230397148189833
194,18,19,0.25030659283100826
195,18,34,0.2037127523728835
196,18,35,0.19144362483278746
197,18,36,0.06607637776177623
198,18,38,0.40221619792334584
199,18,43,0.4409230104940085
200,18,47,0.49581241643051877
201,18,55,0.42217118666780773
202,18,58,0.32892340089808664
203,19,4,0.44438175573882877
204,19,10,0.42939876022741424
205,19,12,0.35130757447273325
206,19,15,0.19145287474085082
207,19,17,0.12968414230355518
208,19,18,0.22933478446585076
209,19,38,0.23875041175462328
210,19,41,0.48520871120796544
211,19,54,0.3382855286991154
212,19,55,0.2306160159814371
213,20,7,0.44221290959543896
214,20,9,0.0656475705920185
215,20,11,0.13518455482632613
216,20,12,0.33006675437755245
217,20,23,0.3638445338659619
218,20,25,0.49351314294235826
219,20,27,0.43171397059016975
220,20,30,0.33308841801306305
221,20,38,0.4906729722039393
222,20,40,0.35096547440573655
223,20,45,0.34988193132133527
224,20,47,0.40037867442644914
225,20,50,0.2226032259298323
226,20,56,0.3455017743351482
227,20,57,0.1032851200749234
228,21,6,0.5154620810274064
229,21,8,0.4466196777364201
230,21,23,0.05306858034801963
231,21,39,0.5042013542023962
232,21,40,0.4390202142375961
233,21,51,0.2356336352448161
234,21,57,0.3745287183114998
235,22,2,0.10675019227676645
236,22,7,0.4916652432653201
237,22,11,0.052396971032977496
238,22,16,0.4971911489431037
239,22,24,0.5199150650676145
240,22,25,0.14393044748457817
241,22,26,0.2387673277105387
242,22,28,0.3890079049049283
243,22,29,0.134453496261588
244,22,32,0.15939723417860283
245,22,33,0.4056455916798635
246,22,42,0.43110694838470776
247,22,46,0.4845966574542015
248,22,49,0.433060952456645
249,22,52,0.49952555303202906
250,22,59,0.15031428012177409
251,23,6,0.38293572734598624
252,23,8,0.25610728889753837
253,23,11,0.11773713976636846
254,23,20,0.09684285868831785
255,23,21,0.37356199227253
