arc,orig,dest,cost
1,1,2,7
2,1,12,6
3,1,13,9
4,2,1,2
5,2,12,5
6,2,13,3
7,3,7,6
8,3,14,7
9,3,17,8
10,3,19,4
11,4,5,2
12,4,7,9
13,4,8,3
14,4,9,9
15,4,10,10
16,4,11,3
17,4,15,1
18,4,16,4
19,4,18,5
20,5,4,3
21,5,6,4
22,5,7,3
23,5,8,7
24,5,9,2
25,5,11,8
26,5,14,2
27,5,15,9
28,5,16,11
29,5,17,8
30,5,18,10
31,6,5,11
32,6,7,2
33,6,9,10
34,6,14,4
35,6,15,1
36,6,17,3
37,6,19,7
38,6,20,5
39,7,3,0.4462004345664064
40,7,4,0.4266914414416353
41,7,5,0.14906247553341012
42,7,6,0.0854259864839076
43,7,9,0.31781860172285725
44,7,14,0.45560662336539964
45,7,15,0.2114850358948216
46,7,16,0.3969377140400761
47,7,17,0.41635631141035273
48,7,19,0.24415760507715573
49,8,4,0.10551786949205323
50,8,5,0.437403390718305
51,8,9,0.38558788976989644
52,8,10,0.11229997623633642
53,8,11,0.33233387503496115
54,8,15,0.4785939645253595
55,8,16,0.38319599223092987
56,8,18,0.4356810646967011
57,9,4,0.4588848318569393
58,9,5,0.3681470251503239
59,9,6,0.04198327656852221
60,9,7,0.48644335380355785
61,9,8,0.1263941957276452
62,9,14,0.3105843283308104
63,9,15,0.19381996096190104
64,9,16,0.10588120780552362
65,9,17,0.4124414326213201
66,9,18,0.4761717574958793
67,9,19,0.18177742932853863
68,10,4,0.43760841825657754
69,10,8,0.3786596915512503
70,10,11,0.1252090984953947
71,10,13,0.2190728131477511
72,10,15,0.12699596146120692
73,10,16,0.05585233885403088
74,10,18,0.3987891835837174
75,11,4,0.27999335846044243
76,11,5,0.4165367733368605
77,11,8,0.44690269603237387
78,11,10,0.3146514973871534
79,11,15,0.21373958206809626
80,11,16,0.1080592839223511
81,11,18,0.4628560217901335
82,12,1,0.2608378193133076
83,12,2,0.322149255477103
84,12,13,0.491630772885634
85,12,14,0.3750549232695854
86,12,17,0.48246746044005173
87,13,1,0.20137818363185353
88,13,2,0.20674065804814543
89,13,10,0.3624631532331845
90,13,12,0.16758043739620473
91,13,16,0.355151587944102
92,14,3,0.21176880866887143
93,14,5,0.313621815539484
94,14,6,0.4685674609323683
95,14,7,0.4144446454576373
96,14,9,0.2023006699567306
97,14,12,0.5124144353320101
98,14,16,0.35172506687526595
99,14,17,0.3768454409066848
100,14,19,0.12012350141414953
101,15,4,0.4994563813149518
102,15,5,0.08286879761891167
103,15,6,0.25236174022230884
104,15,7,0.452106678481844
105,15,8,0.2037677606461888
106,15,9,0.12129572340962448
107,15,10,0.10692307331382407
108,15,11,0.17567995646076143
109,15,16,0.3040240382208413
110,15,17,0.446172424891955
111,15,18,0.2777686507843724
112,16,4,0.48613221726694844
113,16,5,0.31637629645783677
114,16,7,0.43826622192566717
115,16,8,0.4480352510672719
116,16,9,0.25658367514454467
117,16,10,0.33452495548868016
118,16,11,0.45325530491927263
119,16,13,0.33219107332909215
120,16,14,0.37228966618947745
121,16,15,0.10766379637255195
122,16,18,0.05691625828008331
123,17,3,0.2742572991045045
124,17,5,0.1819425594134624
125,17,6,0.45766057682016004
126,17,7,0.2826654685996091
127,17,9,0.40817073852380203
128,17,12,0.25182318075940735
129,17,14,0.4081778208079102
130,17,15,0.3995214537901714
131,17,19,0.30267864103871117
132,18,4,0.34931358405380414
133,18,5,0.5107615550822862
134,18,8,0.30758812297147026
135,18,9,0.3214540413219398
136,18,10,0.44992310704806737
137,18,11,0.1950536483389589
138,18,15,0.3155427176320031
139,18,16,0.4240460444374426
140,19,3,0.2488066323027096
141,19,6,0.10599392538271604
142,19,7,0.4857016102732751
143,19,9,0.5025993541871634
144,19,14,0.158851090787246
145,19,17,0.3342407150703462
146,20,6,0.46076577066064883
