arc,orig,dest,cost
1,1,8,7
2,1,26,6
3,1,27,9
4,1,28,2
5,1,33,5
6,2,5,3
7,2,6,6
8,2,8,7
9,2,10,8
10,2,15,4
11,2,17,2
12,2,24,9
13,2,25,3
14,2,26,9
15,2,27,10
16,2,31,3
17,2,32,1
18,2,33,4
19,2,36,5
20,2,38,3
21,2,39,4
22,3,9,3
23,3,12,7
24,3,13,2
25,3,14,8
26,3,17,2
27,3,22,9
28,3,24,11
29,3,35,8
30,3,37,10
31,3,38,11
32,4,5,2
33,4,11,10
34,4,12,4
35,4,18,1
36,4,20,3
37,4,21,7
38,4,23,5
39,4,24,0.4462004345664064
40,4,29,0.4266914414416353
41,4,30,0.14906247553341012
42,4,31,0.0854259864839076
43,4,32,0.31781860172285725
44,4,36,0.45560662336539964
45,4,40,0.2114850358948216
46,5,2,0.3969377140400761
47,5,4,0.41635631141035273
48,5,6,0.24415760507715573
49,5,7,0.10551786949205323
50,5,16,0.437403390718305
51,5,19,0.38558788976989644
52,5,20,0.11229997623633642
53,5,29,0.33233387503496115
54,5,30,0.4785939645253595
55,5,31,0.38319599223092987
56,5,32,0.4356810646967011
57,5,34,0.4588848318569393
58,5,36,0.3681470251503239
59,5,39,0.04198327656852221
60,6,2,0.48644335380355785
61,6,5,0.1263941957276452
62,6,7,0.3105843283308104
63,6,10,0.19381996096190104
64,6,15,0.10588120780552362
65,6,16,0.4124414326213201
66,6,20,0.4761717574958793
67,6,24,0.18177742932853863
68,6,25,0.43760841825657754
69,6,27,0.3786596915512503
70,6,29,0.1252090984953947
71,6,30,0.2190728131477511
72,6,31,0.12699596146120692
73,6,32,0.05585233885403088
74,6,33,0.3987891835837174
75,6,34,0.27999335846044243
76,6,36,0.4165367733368605
77,6,39,0.44690269603237387
78,7,5,0.3146514973871534
79,7,6,0.21373958206809626
80,7,16,0.1080592839223511
81,7,19,0.4628560217901335
82,7,30,0.2608378193133076
83,7,31,0.322149255477103
84,7,34,0.491630772885634
85,7,39,0.3750549232695854
86,8,1,0.48246746044005173
87,8,2,0.20137818363185353
88,8,10,0.20674065804814543
89,8,15,0.3624631532331845
90,8,25,0.16758043739620473
91,8,26,0.355151587944102
92,8,27,0.21176880866887143
93,8,28,0.313621815539484
94,8,33,0.4685674609323683
95,9,3,0.4144446454576373
96,9,13,0.2023006699567306
97,9,14,0.5124144353320101
98,9,17,0.35172506687526595
99,9,22,0.3768454409066848
100,9,35,0.12012350141414953
101,10,2,0.4994563813149518
102,10,6,0.08286879761891167
103,10,8,0.25236174022230884
104,10,15,0.452106678481844
105,10,17,0.2037677606461888
106,10,24,0.12129572340962448
107,10,25,0.10692307331382407
108,10,26,0.17567995646076143
109,10,27,0.3040240382208413
110,10,28,0.446172424891955
111,10,31,0.2777686507843724
112,10,33,0.48613221726694844
113,10,38,0.31637629645783677
114,11,4,0.43826622192566717
115,11,12,0.4480352510672719
116,11,20,0.25658367514454467
117,11,21,0.33452495548868016
118,11,23,0.45325530491927263
119,11,24,0.33219107332909215
120,11,29,0.37228966618947745
121,11,32,0.10766379637255195
122,11,37,0.05691625828008331
123,11,38,0.2742572991045045
124,12,3,0.1819425594134624
125,12,4,0.45766057682016004
126,12,11,0.2826654685996091
127,12,14,0.40817073852380203
128,12,20,0.25182318075940735
129,12,21,0.4081778208079102
130,12,22,0.3995214537901714
131,12,23,0.30267864103871117
132,12,24,0.34931358405380414
133,12,32,0.5107615550822862
134,12,35,0.30758812297147026
135,12,37,0.3214540413219398
136,12,38,0.44992310704806737
137,13,3,0.1950536483389589
138,13,9,0.3155427176320031
139,13,14,0.4240460444374426
140,13,17,0.2488066323027096
141,13,22,0.10599392538271604
142,13,35,0.4857016102732751
143,13,37,0.5025993541871634
144,14,3,0.158851090787246
145,14,9,0.3342407150703462
146,14,12,0.46076577066064883
147,14,13,0.45523526391981994
148,14,17,0.19269762968618626
149,14,22,0.33497846976839113
150,14,24,0.30816394356833227
151,14,35,0.1918787752082885
152,14,37,0.4243270368890114
153,14,38,0.44026747687131484
154,15,2,0.19092909686870085
155,15,6,0.2965910034680157
156,15,8,0.3734252489611963
157,15,10,0.3731330537916445
158,15,16,0.3653825780909298
159,15,25,0.284868028262702
160,15,26,0.2790205285926273
161,15,27,0.3071769030974568
162,15,28,0.331044017814782
163,15,31,0.2593399200889538
164,15,33,0.4948033103588115
165,15,34,0.3858367922114305
166,15,39,0.446937067284097
167,16,5,0.21060329351187987
168,16,6,0.12473706818273819
169,16,7,0.41142144409491865
170,16,15,0.30447540592257094
171,16,19,0.2499939998259522
172,16,25,0.49915255130030034
173,16,30,0.4304874652912793
174,16,31,0.10655874500634273
175,16,34,0.31303518823710597
176,16,39,0.5313320291378357
177,17,2,0.3469357314651077
178,17,3,0.25069140759020575
179,17,9,0.18929784623267099
180,17,10,0.4972443473494324
181,17,13,0.49330722010470135
182,17,14,0.295203259964759
183,17,22,0.14614650528956327
184,17,24,0.3184124080182691
185,17,27,0.4621123391959212
186,17,33,0.43891362570808323
187,17,35,0.2921007858563183
188,17,37,0.04149619271554264
189,17,38,0.4071492940444837
190,18,4,0.48238904939278965
191,18,20,0.4635807924957838
192,18,21,0.4118484156375484
193,18,23,0.46230397148189833
194,18,29,0.25030659283100826
195,18,30,0.2037127523728835
196,18,32,0.19144362483278746
197,18,36,0.06607637776177623
198,18,40,0.40221619792334584
199,19,5,0.4409230104940085
200,19,7,0.49581241643051877
201,19,16,0.42217118666780773
202,19,34,0.32892340089808664
203,19,39,0.44438175573882877
204,20,4,0.42939876022741424
205,20,5,0.35130757447273325
206,20,6,0.19145287474085082
207,20,11,0.12968414230355518
208,20,12,0.22933478446585076
209,20,18,0.23875041175462328
210,20,21,0.48520871120796544
211,20,23,0.3382855286991154
212,20,24,0.2306160159814371
213,20,29,0.44221290959543896
214,20,30,0.0656475705920185
215,20,31,0.13518455482632613
216,20,32,0.33006675437755245
217,20,36,0.3638445338659619
218,20,37,0.49351314294235826
219,20,38,0.43171397059016975
220,21,4,0.33308841801306305
