arc,orig,dest,cost
1,1,2,7
2,1,13,6
3,1,27,9
4,1,29,2
5,1,47,5
6,1,71,3
7,1,79,6
8,1,86,7
9,2,1,8
10,2,13,4
11,2,27,2
12,2,29,9
13,2,40,3
14,2,47,9
15,2,65,10
16,2,71,3
17,2,79,1
18,2,86,4
19,2,95,5
20,3,19,3
21,3,28,4
22,3,30,3
23,3,41,7
24,3,55,2
25,3,61,8
26,3,73,2
27,3,77,9
28,3,82,11
29,3,85,8
30,3,88,10
31,3,90,11
32,3,99,2
33,4,11,10
34,4,15,4
35,4,18,1
36,4,21,3
37,4,33,7
38,4,37,5
39,4,42,0.4462004345664064
40,4,45,0.4266914414416353
41,4,53,0.14906247553341012
42,4,54,0.0854259864839076
43,4,67,0.31781860172285725
44,4,72,0.45560662336539964
45,4,74,0.2114850358948216
46,4,76,0.3969377140400761
47,4,78,0.41635631141035273
48,4,87,0.24415760507715573
49,4,97,0.10551786949205323
50,5,9,0.437403390718305
51,5,15,0.38558788976989644
52,5,21,0.11229997623633642
53,5,31,0.33233387503496115
54,5,33,0.4785939645253595
55,5,42,0.38319599223092987
56,5,53,0.4356810646967011
57,5,54,0.4588848318569393
58,5,63,0.3681470251503239
59,5,70,0.04198327656852221
60,5,72,0.48644335380355785
61,5,74,0.1263941957276452
62,5,87,0.3105843283308104
63,5,89,0.19381996096190104
64,6,34,0.10588120780552362
65,6,38,0.4124414326213201
66,6,44,0.4761717574958793
67,6,46,0.18177742932853863
68,6,50,0.43760841825657754
69,6,69,0.3786596915512503
70,6,94,0.1252090984953947
71,7,9,0.2190728131477511
72,7,17,0.12699596146120692
73,7,32,0.05585233885403088
74,7,39,0.3987891835837174
75,7,43,0.27999335846044243
76,7,46,0.4165367733368605
77,7,51,0.44690269603237387
78,7,59,0.3146514973871534
79,7,70,0.21373958206809626
80,7,81,0.1080592839223511
81,8,10,0.4628560217901335
82,8,16,0.2608378193133076
83,8,18,0.322149255477103
84,8,26,0.491630772885634
85,8,45,0.3750549232695854
86,8,48,0.48246746044005173
87,8,58,0.20137818363185353
88,8,76,0.20674065804814543
89,8,80,0.3624631532331845
90,8,97,0.16758043739620473
91,8,98,0.355151587944102
92,9,5,0.21176880866887143
93,9,7,0.313621815539484
94,9,31,0.4685674609323683
95,9,36,0.4144446454576373
96,9,46,0.2023006699567306
97,9,49,0.5124144353320101
98,9,51,0.35172506687526595
99,9,63,0.3768454409066848
100,9,70,0.12012350141414953
101,9,81,0.4994563813149518
102,9,89,0.08286879761891167
103,10,8,0.25236174022230884
104,10,26,0.452106678481844
105,10,35,0.2037677606461888
106,10,48,0.12129572340962448
107,10,58,0.10692307331382407
108,10,80,0.17567995646076143
109,11,4,0.3040240382208413
110,11,18,0.446172424891955
111,11,37,0.2777686507843724
112,11,45,0.48613221726694844
113,11,48,0.31637629645783677
114,11,67,0.43826622192566717
115,11,76,0.4480352510672719
116,11,78,0.25658367514454467
117,11,91,0.33452495548868016
118,12,23,0.45325530491927263
119,12,68,0.33219107332909215
120,12,84,0.37228966618947745
121,12,93,0.10766379637255195
122,13,1,0.05691625828008331
123,13,2,0.2742572991045045
124,13,27,0.1819425594134624
125,13,29,0.45766057682016004
126,13,40,0.2826654685996091
127,13,47,0.40817073852380203
128,13,65,0.25182318075940735
129,13,71,0.4081778208079102
130,13,79,0.3995214537901714
131,13,86,0.30267864103871117
132,13,95,0.34931358405380414
133,14,17,0.5107615550822862
134,14,20,0.30758812297147026
135,14,39,0.3214540413219398
136,14,60,0.44992310704806737
137,14,64,0.1950536483389589
138,14,81,0.3155427176320031
139,14,92,0.4240460444374426
140,15,4,0.2488066323027096
141,15,5,0.10599392538271604
142,15,21,0.4857016102732751
143,15,31,0.5025993541871634
144,15,33,0.158851090787246
145,15,37,0.3342407150703462
146,15,42,0.46076577066064883
147,15,45,0.45523526391981994
148,15,53,0.19269762968618626
149,15,54,0.33497846976839113
150,15,63,0.30816394356833227
151,15,72,0.1918787752082885
152,15,74,0.4243270368890114
153,15,78,0.44026747687131484
154,15,87,0.19092909686870085
155,15,89,0.2965910034680157
156,15,97,0.3734252489611963
157,16,8,0.3731330537916445
158,16,26,0.3653825780909298
159,16,31,0.284868028262702
160,16,36,0.2790205285926273
161,16,49,0.3071769030974568
162,16,58,0.331044017814782
163,16,63,0.2593399200889538
164,16,66,0.4948033103588115
165,16,80,0.3858367922114305
166,16,83,0.446937067284097
167,16,87,0.21060329351187987
168,16,96,0.12473706818273819
169,16,97,0.41142144409491865
170,16,98,0.30447540592257094
171,17,7,0.2499939998259522
172,17,14,0.49915255130030034
173,17,20,0.4304874652912793
174,17,32,0.10655874500634273
175,17,39,0.31303518823710597
176,17,43,0.5313320291378357
177,17,51,0.3469357314651077
178,17,55,0.25069140759020575
179,17,59,0.18929784623267099
180,17,60,0.4972443473494324
181,17,61,0.49330722010470135
182,17,64,0.295203259964759
183,17,81,0.14614650528956327
184,17,82,0.3184124080182691
185,17,85,0.4621123391959212
186,17,92,0.43891362570808323
187,18,4,0.2921007858563183
188,18,8,0.04149619271554264
189,18,11,0.4071492940444837
190,18,33,0.48238904939278965
191,18,37,0.4635807924957838
192,18,45,0.4118484156375484
193,18,48,0.46230397148189833
194,18,58,0.25030659283100826
195,18,67,0.2037127523728835
196,18,76,0.19144362483278746
197,18,78,0.06607637776177623
198,18,97,0.40221619792334584
199,19,3,0.4409230104940085
200,19,41,0.49581241643051877
201,19,43,0.42217118666780773
202,19,55,0.32892340089808664
203,19,59,0.44438175573882877
204,19,61,0.42939876022741424
205,19,73,0.35130757447273325
206,19,77,0.19145287474085082
207,19,85,0.12968414230355518
208,19,88,0.22933478446585076
209,19,90,0.23875041175462328
210,19,99,0.48520871120796544
211,20,14,0.3382855286991154
212,20,17,0.2306160159814371
213,20,39,0.44221290959543896
214,20,60,0.0656475705920185
215,20,64,0.13518455482632613
216,20,81,0.33006675437755245
217,20,82,0.3638445338659619
218,20,92,0.49351314294235826
219,21,4,0.43171397059016975
220,21,5,0.33308841801306305
221,21,15,0.4906729722039393
222,21,42,0.35096547440573655
223,21,53,0.34988193132133527
224,21,54,0.40037867442644914
225,21,56,0.2226032259298323
226,21,62,0.3455017743351482
227,21,72,0.1032851200749234
228,21,74,0.5154620810274064
229,22,23,0.4466196777364201
230,22,75,0.05306858034801963
231,22,82,0.5042013542023962
232,22,93,0.4390202142375961
233,23,12,0.2356336352448161
234,23,22,0.3745287183114998
235,23,75,0.10675019227676645
236,23,84,0.4916652432653201
237,23,93,0.052396971032977496
238,24,25,0.4971911489431037
239,24,36,0.5199150650676145
240,24,66,0.14393044748457817
241,24,83,0.2387673277105387
242,24,95,0.3890079049049283
243,24,96,0.134453496261588
244,25,24,0.15939723417860283
245,25,40,0.4056455916798635
246,25,47,0.43110694838470776
247,25,95,0.4845966574542015
248,26,8,0.433060952456645
249,26,10,0.49952555303202906
250,26,16,0.15031428012177409
251,26,35,0.38293572734598624
252,26,58,0.25610728889753837
