arc,orig,dest,cost
1,1,3,7.0
2,1,19,6.0
3,1,32,9.0
4,1,48,2.0
5,1,51,5.0
6,1,109,3.0
7,1,164,6.0
8,2,15,7.0
9,2,26,8.0
10,2,54,4.0
11,2,66,2.0
12,2,81,9.0
13,2,104,3.0
14,2,125,9.0
15,2,142,10.0
16,2,147,3.0
17,2,168,1.0
18,2,175,4.0
19,3,1,5.0
20,3,19,3.0
21,3,20,4.0
22,3,32,3.0
23,3,37,7.0
24,3,48,2.0
25,3,51,8.0
26,3,82,2.0
27,3,91,9.0
28,3,109,11.0
29,3,120,8.0
30,3,154,10.0
31,3,158,11.0
32,3,177,2.0
33,4,6,10.0
34,4,18,4.0
35,4,29,1.0
36,4,42,3.0
37,4,72,7.0
38,4,93,5.0
39,4,94,0.4462004345664064
40,4,106,0.4266914414416353
41,4,110,0.14906247553341012
42,4,159,0.0854259864839076
43,4,160,0.31781860172285725
44,5,15,0.45560662336539964
45,5,25,0.2114850358948216
46,5,27,0.3969377140400761
47,5,53,0.41635631141035273
48,5,65,0.24415760507715573
49,5,66,0.10551786949205323
50,5,76,0.437403390718305
51,5,88,0.38558788976989644
52,5,97,0.11229997623633642
53,5,115,0.33233387503496115
54,5,123,0.4785939645253595
55,5,139,0.38319599223092987
56,5,144,0.4356810646967011
57,5,147,0.4588848318569393
58,5,157,0.3681470251503239
59,5,165,0.04198327656852221
60,5,169,0.48644335380355785
61,5,179,0.1263941957276452
62,6,4,0.3105843283308104
63,6,18,0.19381996096190104
64,6,29,0.10588120780552362
65,6,42,0.4124414326213201
66,6,46,0.4761717574958793
67,6,60,0.18177742932853863
68,6,72,0.43760841825657754
69,6,93,0.3786596915512503
70,6,94,0.1252090984953947
71,6,106,0.2190728131477511
72,6,110,0.12699596146120692
73,6,151,0.05585233885403088
74,6,159,0.3987891835837174
75,6,160,0.27999335846044243
76,7,14,0.4165367733368605
77,7,23,0.44690269603237387
78,7,24,0.3146514973871534
79,7,28,0.21373958206809626
80,7,35,0.1080592839223511
81,7,43,0.4628560217901335
82,7,55,0.2608378193133076
83,7,63,0.322149255477103
84,7,64,0.491630772885634
85,7,68,0.3750549232695854
86,7,70,0.48246746044005173
87,7,78,0.20137818363185353
88,7,95,0.20674065804814543
89,7,100,0.3624631532331845
90,7,143,0.16758043739620473
91,7,146,0.355151587944102
92,7,148,0.21176880866887143
93,7,149,0.313621815539484
94,7,166,0.4685674609323683
95,7,167,0.4144446454576373
96,7,172,0.2023006699567306
97,7,174,0.5124144353320101
98,8,9,0.35172506687526595
99,8,22,0.3768454409066848
100,8,29,0.12012350141414953
101,8,35,0.4994563813149518
102,8,36,0.08286879761891167
103,8,40,0.25236174022230884
104,8,46,0.452106678481844
105,8,67,0.2037677606461888
106,8,73,0.12129572340962448
107,8,80,0.10692307331382407
108,8,85,0.17567995646076143
109,8,86,0.3040240382208413
110,8,87,0.446172424891955
111,8,90,0.2777686507843724
112,8,105,0.48613221726694844
113,8,106,0.31637629645783677
114,8,107,0.43826622192566717
115,8,119,0.4480352510672719
116,8,132,0.25658367514454467
117,8,136,0.33452495548868016
118,8,151,0.45325530491927263
119,8,162,0.33219107332909215
120,8,173,0.37228966618947745
121,9,8,0.10766379637255195
122,9,29,0.05691625828008331
123,9,35,0.2742572991045045
124,9,38,0.1819425594134624
125,9,46,0.45766057682016004
126,9,52,0.2826654685996091
127,9,60,0.40817073852380203
128,9,67,0.25182318075940735
129,9,71,0.4081778208079102
130,9,73,0.3995214537901714
131,9,80,0.30267864103871117
132,9,89,0.34931358405380414
133,9,90,0.5107615550822862
134,9,94,0.30758812297147026
135,9,105,0.3214540413219398
136,9,106,0.44992310704806737
137,9,119,0.1950536483389589
138,9,151,0.3155427176320031
139,9,160,0.4240460444374426
140,9,171,0.2488066323027096
141,9,173,0.10599392538271604
142,10,34,0.4857016102732751
143,10,49,0.5025993541871634
144,10,61,0.158851090787246
145,10,75,0.3342407150703462
146,10,99,0.46076577066064883
147,10,116,0.45523526391981994
148,10,126,0.19269762968618626
149,10,131,0.33497846976839113
150,10,132,0.30816394356833227
151,10,136,0.1918787752082885
152,10,150,0.4243270368890114
153,11,37,0.44026747687131484
154,11,51,0.19092909686870085
155,11,52,0.2965910034680157
156,11,64,0.3734252489611963
157,11,71,0.3731330537916445
158,11,78,0.3653825780909298
159,11,82,0.284868028262702
160,11,89,0.2790205285926273
161,11,91,0.3071769030974568
162,11,96,0.331044017814782
163,11,120,0.2593399200889538
164,11,121,0.4948033103588115
165,11,146,0.3858367922114305
166,11,152,0.446937067284097
167,11,154,0.21060329351187987
168,11,158,0.12473706818273819
169,11,166,0.41142144409491865
170,11,167,0.30447540592257094
171,11,177,0.2499939998259522
172,11,178,0.49915255130030034
173,12,25,0.4304874652912793
174,12,30,0.10655874500634273
175,12,53,0.31303518823710597
176,12,76,0.5313320291378357
177,12,97,0.3469357314651077
178,12,102,0.25069140759020575
179,12,114,0.18929784623267099
180,12,123,0.4972443473494324
181,12,124,0.49330722010470135
