arc,orig,dest,cost
1,1,70,7.0
2,1,77,6.0
3,1,93,9.0
4,1,131,2.0
5,1,156,5.0
6,2,3,3.0
7,2,9,6.0
8,2,17,7.0
9,2,21,8.0
10,2,31,4.0
11,2,41,2.0
12,2,43,9.0
13,2,44,3.0
14,2,45,9.0
15,2,55,10.0
16,2,62,3.0
17,2,69,1.0
18,2,73,4.0
19,2,75,5.0
20,2,89,3.0
21,2,100,4.0
22,2,102,3.0
23,2,115,7.0
24,2,118,2.0
25,2,120,8.0
26,2,122,2.0
27,2,124,9.0
28,2,127,11.0
29,2,130,8.0
30,2,139,10.0
31,2,144,11.0
32,2,150,2.0
33,2,154,10.0
34,2,167,4.0
35,2,175,1.0
36,2,177,3.0
37,2,179,7.0
38,3,2,5.0
39,3,9,0.4462004345664064
40,3,11,0.4266914414416353
41,3,12,0.14906247553341012
42,3,14,0.0854259864839076
43,3,18,0.31781860172285725
44,3,20,0.45560662336539964
45,3,41,0.2114850358948216
46,3,43,0.3969377140400761
47,3,44,0.41635631141035273
48,3,55,0.24415760507715573
49,3,60,0.10551786949205323
50,3,62,0.437403390718305
51,3,69,0.38558788976989644
52,3,72,0.11229997623633642
53,3,73,0.33233387503496115
54,3,74,0.4785939645253595
55,3,84,0.38319599223092987
56,3,85,0.4356810646967011
57,3,89,0.4588848318569393
58,3,102,0.3681470251503239
59,3,105,0.04198327656852221
60,3,115,0.48644335380355785
61,3,118,0.1263941957276452
62,3,119,0.3105843283308104
63,3,120,0.19381996096190104
64,3,122,0.10588120780552362
65,3,124,0.4124414326213201
66,3,127,0.4761717574958793
67,3,130,0.18177742932853863
68,3,135,0.43760841825657754
69,3,139,0.3786596915512503
70,3,140,0.1252090984953947
71,3,143,0.2190728131477511
72,3,144,0.12699596146120692
73,3,150,0.05585233885403088
74,3,151,0.3987891835837174
75,3,155,0.27999335846044243
76,3,162,0.4165367733368605
77,3,166,0.44690269603237387
78,3,167,0.3146514973871534
79,3,169,0.21373958206809626
80,3,175,0.1080592839223511
81,3,177,0.4628560217901335
82,3,179,0.2608378193133076
83,4,23,0.322149255477103
84,4,28,0.491630772885634
85,4,31,0.3750549232695854
86,4,32,0.48246746044005173
87,4,42,0.20137818363185353
88,4,52,0.20674065804814543
89,4,67,0.3624631532331845
90,4,75,0.16758043739620473
91,4,87,0.355151587944102
92,4,90,0.21176880866887143
93,4,95,0.313621815539484
94,4,106,0.4685674609323683
95,4,110,0.4144446454576373
96,4,111,0.2023006699567306
97,4,117,0.5124144353320101
98,4,123,0.35172506687526595
99,4,129,0.3768454409066848
100,4,145,0.12012350141414953
101,4,148,0.4994563813149518
102,4,154,0.08286879761891167
103,4,173,0.25236174022230884
104,4,180,0.452106678481844
105,5,7,0.2037677606461888
106,5,11,0.12129572340962448
107,5,12,0.10692307331382407
108,5,13,0.17567995646076143
109,5,19,0.3040240382208413
110,5,20,0.446172424891955
111,5,34,0.2777686507843724
112,5,46,0.48613221726694844
113,5,47,0.31637629645783677
114,5,54,0.43826622192566717
115,5,59,0.4480352510672719
116,5,72,0.25658367514454467
117,5,85,0.33452495548868016
118,5,88,0.45325530491927263
119,5,92,0.33219107332909215
120,5,104,0.37228966618947745
121,5,109,0.10766379637255195
122,5,112,0.05691625828008331
123,5,121,0.2742572991045045
124,5,132,0.1819425594134624
125,5,137,0.45766057682016004
126,5,140,0.2826654685996091
127,5,147,0.40817073852380203
128,5,155,0.25182318075940735
129,5,164,0.4081778208079102
130,5,171,0.3995214537901714
131,5,172,0.30267864103871117
132,6,8,0.34931358405380414
133,6,16,0.5107615550822862
134,6,24,0.30758812297147026
135,6,29,0.3214540413219398
136,6,35,0.44992310704806737
137,6,37,0.1950536483389589
138,6,39,0.3155427176320031
139,6,40,0.4240460444374426
140,6,58,0.2488066323027096
141,6,61,0.10599392538271604
142,6,65,0.4857016102732751
143,6,81,0.5025993541871634
144,6,82,0.158851090787246
145,6,86,0.3342407150703462
146,6,97,0.46076577066064883
147,6,101,0.45523526391981994
148,6,116,0.19269762968618626
149,6,138,0.33497846976839113
150,6,141,0.30816394356833227
151,6,158,0.1918787752082885
152,6,165,0.4243270368890114
153,7,5,0.44026747687131484
154,7,11,0.19092909686870085
155,7,13,0.2965910034680157
156,7,19,0.3734252489611963
157,7,20,0.3731330537916445
158,7,27,0.3653825780909298
159,7,34,0.284868028262702
160,7,46,0.2790205285926273
161,7,47,0.3071769030974568
162,7,53,0.331044017814782
163,7,54,0.2593399200889538
164,7,59,0.4948033103588115
165,7,71,0.3858367922114305
166,7,74,0.446937067284097
167,7,76,0.21060329351187987
168,7,85,0.12473706818273819
169,7,88,0.41142144409491865
170,7,92,0.30447540592257094
171,7,108,0.2499939998259522
172,7,109,0.49915255130030034
173,7,112,0.4304874652912793
174,7,121,0.10655874500634273
175,7,132,0.31303518823710597
176,7,137,0.5313320291378357
177,7,140,0.3469357314651077
178,7,147,0.25069140759020575
179,7,151,0.18929784623267099
180,7,152,0.4972443473494324
181,7,161,0.49330722010470135
182,7,162,0.295203259964759
183,7,164,0.14614650528956327
184,7,169,0.3184124080182691
185,7,170,0.4621123391959212
186,7,171,0.43891362570808323
187,7,175,0.2921007858563183
188,8,6,0.04149619271554264
189,8,16,0.4071492940444837
190,8,17,0.48238904939278965
191,8,24,0.4635807924957838
192,8,26,0.4118484156375484
193,8,29,0.46230397148189833
194,8,32,0.25030659283100826
195,8,33,0.2037127523728835
196,8,35,0.19144362483278746
197,8,37,0.06607637776177623
198,8,39,0.40221619792334584
199,8,40,0.4409230104940085
200,8,51,0.49581241643051877
201,8,57,0.42217118666780773
202,8,61,0.32892340089808664
203,8,65,0.44438175573882877
204,8,67,0.42939876022741424
205,8,68,0.35130757447273325
206,8,81,0.19145287474085082
207,8,82,0.12968414230355518
208,8,86,0.22933478446585076
209,8,91,0.23875041175462328
210,8,94,0.48520871120796544
211,8,97,0.3382855286991154
212,8,101,0.2306160159814371
213,8,107,0.44221290959543896
214,8,116,0.0656475705920185
215,8,125,0.13518455482632613
216,8,141,0.33006675437755245
217,8,142,0.3638445338659619
218,8,159,0.49351314294235826
219,8,163,0.43171397059016975
220,8,174,0.33308841801306305
221,8,178,0.4906729722039393
222,9,2,0.35096547440573655
223,9,3,0.34988193132133527
224,9,17,0.40037867442644914
225,9,31,0.2226032259298323
226,9,41,0.3455017743351482
227,9,43,0.1032851200749234
228,9,44,0.5154620810274064
229,9,45,0.4466196777364201
230,9,55,0.05306858034801963
231,9,56,0.5042013542023962
232,9,62,0.4390202142375961
233,9,68,0.2356336352448161
234,9,73,0.3745287183114998
235,9,74,0.10675019227676645
236,9,80,0.4916652432653201
237,9,89,0.052396971032977496
238,9,100,0.4971911489431037
239,9,102,0.5199150650676145
240,9,115,0.14393044748457817
241,9,118,0.2387673277105387
242,9,120,0.3890079049049283
243,9,122,0.134453496261588
244,9,124,0.15939723417860283
245,9,130,0.4056455916798635
246,9,139,0.43110694838470776
247,9,142,0.4845966574542015
248,9,150,0.433060952456645
249,9,151,0.49952555303202906
250,9,154,0.15031428012177409
251,9,161,0.38293572734598624
252,9,162,0.25610728889753837
253,9,167,0.11773713976636846
254,9,169,0.09684285868831785
255,9,174,0.37356199227253
256,9,175,0.23692077311509874
257,9,177,0.37205539306339025
258,9,179,0.44719706272572085
259,10,11,0.4942207403852643
260,10,12,0.38113126077669596
261,10,14,0.36406048819310116
262,10,18,0.35280014381230185
263,10,30,0.48067722304576055
264,10,50,0.3263807771444219
265,10,60,0.3365114597571061
