arc,orig,dest,cost
1,1,3,7
2,1,18,6
3,1,19,9
4,2,10,2
5,2,12,5
6,3,1,3
7,3,8,6
8,3,9,7
9,3,12,8
10,3,14,4
11,3,15,2
12,3,16,9
13,3,17,3
14,3,18,9
15,3,19,10
16,4,5,3
17,4,6,1
18,4,7,4
19,4,11,5
20,4,13,3
21,4,20,4
22,5,4,3
23,5,6,7
24,5,7,2
25,5,11,8
26,5,13,2
27,5,14,9
28,5,15,11
29,5,16,8
30,5,17,10
31,6,4,11
32,6,5,2
33,6,7,10
34,6,11,4
35,6,13,1
36,6,14,3
37,6,16,7
38,6,20,5
39,7,4,0.4462004345664064
40,7,5,0.4266914414416353
41,7,6,0.14906247553341012
42,7,11,0.0854259864839076
43,7,12,0.31781860172285725
44,7,13,0.45560662336539964
45,7,14,0.2114850358948216
46,7,15,0.3969377140400761
47,7,16,0.41635631141035273
48,7,20,0.24415760507715573
49,8,3,0.10551786949205323
50,8,9,0.437403390718305
51,8,14,0.38558788976989644
52,8,15,0.11229997623633642
53,8,16,0.33233387503496115
54,8,17,0.4785939645253595
55,8,18,0.38319599223092987
56,8,19,0.4356810646967011
57,9,3,0.4588848318569393
58,9,8,0.3681470251503239
59,9,14,0.04198327656852221
60,9,15,0.48644335380355785
61,9,16,0.1263941957276452
62,9,17,0.3105843283308104
63,9,18,0.19381996096190104
64,10,2,0.10588120780552362
65,10,12,0.4124414326213201
66,11,4,0.4761717574958793
67,11,5,0.18177742932853863
68,11,6,0.43760841825657754
69,11,7,0.3786596915512503
70,11,13,0.1252090984953947
71,11,14,0.2190728131477511
72,11,15,0.12699596146120692
73,11,16,0.05585233885403088
74,11,20,0.3987891835837174
75,12,2,0.27999335846044243
76,12,3,0.4165367733368605
77,12,7,0.44690269603237387
78,12,10,0.3146514973871534
79,12,14,0.21373958206809626
80,12,15,0.1080592839223511
81,12,18,0.4628560217901335
82,13,4,0.2608378193133076
83,13,5,0.322149255477103
84,13,6,0.491630772885634
85,13,7,0.3750549232695854
86,13,11,0.48246746044005173
87,13,14,0.20137818363185353
88,13,16,0.20674065804814543
89,13,20,0.3624631532331845
90,14,3,0.16758043739620473
91,14,5,0.355151587944102
92,14,6,0.21176880866887143
93,14,7,0.313621815539484
94,14,8,0.4685674609323683
95,14,9,0.4144446454576373
96,14,11,0.2023006699567306
97,14,12,0.5124144353320101
98,14,13,0.35172506687526595
99,14,15,0.3768454409066848
100,14,16,0.12012350141414953
101,14,17,0.4994563813149518
102,14,18,0.08286879761891167
103,15,3,0.25236174022230884
104,15,5,0.452106678481844
105,15,7,0.2037677606461888
106,15,8,0.12129572340962448
107,15,9,0.10692307331382407
108,15,11,0.17567995646076143
109,15,12,0.3040240382208413
110,15,14,0.446172424891955
111,15,16,0.2777686507843724
112,15,17,0.48613221726694844
113,15,18,0.31637629645783677
114,15,19,0.43826622192566717
115,16,3,0.4480352510672719
116,16,5,0.25658367514454467
117,16,6,0.33452495548868016
118,16,7,0.45325530491927263
119,16,8,0.33219107332909215
120,16,9,0.37228966618947745
121,16,11,0.10766379637255195
122,16,13,0.05691625828008331
123,16,14,0.2742572991045045
124,16,15,0.1819425594134624
125,16,17,0.45766057682016004
126,16,18,0.2826654685996091
127,17,3,0.40817073852380203
128,17,5,0.25182318075940735
129,17,8,0.4081778208079102
130,17,9,0.3995214537901714
131,17,14,0.30267864103871117
132,17,15,0.34931358405380414
133,17,16,0.5107615550822862
134,17,18,0.30758812297147026
135,18,1,0.3214540413219398
136,18,3,0.44992310704806737
137,18,8,0.1950536483389589
138,18,9,0.3155427176320031
139,18,12,0.4240460444374426
140,18,14,0.2488066323027096
141,18,15,0.10599392538271604
142,18,16,0.4857016102732751
143,18,17,0.5025993541871634
144,18,19,0.158851090787246
145,19,1,0.3342407150703462
146,19,3,0.46076577066064883
147,19,8,0.45523526391981994
148,19,15,0.19269762968618626
149,19,18,0.33497846976839113
150,20,4,0.30816394356833227
151,20,6,0.1918787752082885
152,20,7,0.4243270368890114
153,20,11,0.44026747687131484
154,20,13,0.19092909686870085
