arc,orig,dest,cost
1,1,57,7
2,2,3,6
3,2,6,9
4,2,42,2
5,2,52,5
6,2,56,3
7,2,60,6
8,2,137,7
9,3,2,8
10,3,17,4
11,3,52,2
12,3,56,9
13,3,79,3
14,3,123,9
15,3,137,10
16,4,6,3
17,4,25,1
18,4,50,4
19,4,75,5
20,4,76,3
21,4,91,4
22,4,100,3
23,4,103,7
24,4,139,2
25,5,15,8
26,5,22,2
27,5,24,9
28,5,41,11
29,5,69,8
30,5,73,10
31,5,78,11
32,5,118,2
33,5,127,10
34,6,2,4
35,6,4,1
36,6,20,3
37,6,25,7
38,6,47,5
39,6,60,0.4462004345664064
40,6,75,0.4266914414416353
41,6,91,0.14906247553341012
42,6,139,0.0854259864839076
43,7,36,0.31781860172285725
44,7,37,0.45560662336539964
45,7,38,0.2114850358948216
46,7,53,0.3969377140400761
47,7,56,0.41635631141035273
48,7,72,0.24415760507715573
49,7,88,0.10551786949205323
50,7,108,0.437403390718305
51,7,115,0.38558788976989644
52,7,130,0.11229997623633642
53,7,134,0.33233387503496115
54,8,16,0.4785939645253595
55,8,40,0.38319599223092987
56,8,55,0.4356810646967011
57,8,111,0.4588848318569393
58,8,117,0.3681470251503239
59,8,119,0.04198327656852221
60,9,29,0.48644335380355785
61,9,34,0.1263941957276452
62,9,62,0.3105843283308104
63,9,81,0.19381996096190104
64,9,101,0.10588120780552362
65,9,107,0.4124414326213201
66,10,13,0.4761717574958793
67,10,23,0.18177742932853863
68,10,45,0.43760841825657754
69,10,54,0.3786596915512503
70,10,63,0.1252090984953947
71,10,124,0.2190728131477511
72,10,126,0.12699596146120692
73,10,128,0.05585233885403088
74,10,135,0.3987891835837174
75,11,65,0.27999335846044243
76,11,88,0.4165367733368605
77,12,71,0.44690269603237387
78,12,79,0.3146514973871534
79,12,93,0.21373958206809626
80,12,98,0.1080592839223511
81,12,112,0.4628560217901335
82,12,113,0.2608378193133076
83,12,123,0.322149255477103
84,13,10,0.491630772885634
85,13,33,0.3750549232695854
86,13,45,0.48246746044005173
87,13,63,0.20137818363185353
88,13,74,0.20674065804814543
89,13,105,0.3624631532331845
90,13,109,0.16758043739620473
91,13,124,0.355151587944102
92,13,126,0.21176880866887143
93,13,128,0.313621815539484
94,13,135,0.4685674609323683
95,14,58,0.4144446454576373
96,14,61,0.2023006699567306
97,14,114,0.5124144353320101
98,14,122,0.35172506687526595
99,15,5,0.3768454409066848
100,15,22,0.12012350141414953
101,15,24,0.4994563813149518
102,15,35,0.08286879761891167
103,15,41,0.25236174022230884
104,15,69,0.452106678481844
105,15,78,0.2037677606461888
106,15,95,0.12129572340962448
107,15,127,0.10692307331382407
108,16,8,0.17567995646076143
109,16,44,0.3040240382208413
110,16,50,0.446172424891955
111,16,103,0.2777686507843724
112,16,111,0.48613221726694844
113,16,117,0.31637629645783677
114,16,119,0.43826622192566717
115,16,120,0.4480352510672719
116,16,139,0.25658367514454467
117,17,3,0.33452495548868016
118,17,36,0.45325530491927263
119,17,58,0.33219107332909215
120,17,64,0.37228966618947745
121,17,93,0.10766379637255195
122,17,121,0.05691625828008331
123,17,137,0.2742572991045045
124,18,30,0.1819425594134624
125,18,59,0.45766057682016004
126,18,100,0.2826654685996091
127,18,104,0.40817073852380203
128,19,25,0.25182318075940735
129,19,30,0.4081778208079102
130,19,74,0.3995214537901714
131,19,75,0.30267864103871117
132,19,84,0.34931358405380414
133,19,94,0.5107615550822862
134,19,105,0.30758812297147026
135,19,109,0.3214540413219398
136,19,128,0.44992310704806737
137,20,6,0.1950536483389589
138,20,25,0.3155427176320031
139,20,42,0.4240460444374426
140,20,47,0.2488066323027096
141,20,73,0.10599392538271604
142,20,74,0.4857016102732751
143,20,118,0.5025993541871634
144,21,35,0.158851090787246
145,21,70,0.3342407150703462
146,21,77,0.46076577066064883
147,21,95,0.45523526391981994
148,21,99,0.19269762968618626
149,21,125,0.33497846976839113
150,21,138,0.30816394356833227
151,22,5,0.1918787752082885
152,22,15,0.4243270368890114
153,22,24,0.44026747687131484
154,22,35,0.19092909686870085
155,22,41,0.2965910034680157
156,22,48,0.3734252489611963
157,22,49,0.3731330537916445
158,22,66,0.3653825780909298
159,22,78,0.284868028262702
160,22,83,0.2790205285926273
161,22,86,0.3071769030974568
162,22,87,0.331044017814782
163,22,89,0.2593399200889538
164,22,95,0.4948033103588115
165,22,102,0.3858367922114305
166,22,110,0.446937067284097
167,22,127,0.21060329351187987
168,23,10,0.12473706818273819
169,23,31,0.41142144409491865
170,23,94,0.30447540592257094
171,23,124,0.2499939998259522
172,23,126,0.49915255130030034
173,23,128,0.4304874652912793
174,23,135,0.10655874500634273
175,24,5,0.31303518823710597
176,24,15,0.5313320291378357
177,24,22,0.3469357314651077
178,24,41,0.25069140759020575
179,24,69,0.18929784623267099
180,24,78,0.4972443473494324
181,24,118,0.49330722010470135
182,24,127,0.295203259964759
183,25,4,0.14614650528956327
184,25,6,0.3184124080182691
185,25,19,0.4621123391959212
186,25,20,0.43891362570808323
187,25,30,0.2921007858563183
188,25,74,0.04149619271554264
189,25,75,0.4071492940444837
190,25,84,0.48238904939278965
191,25,100,0.4635807924957838
192,25,105,0.4118484156375484
193,26,34,0.46230397148189833
194,26,62,0.25030659283100826
195,26,80,0.2037127523728835
196,26,101,0.19144362483278746
197,27,32,0.06607637776177623
198,27,49,0.40221619792334584
199,27,102,0.4409230104940085
200,27,125,0.49581241643051877
201,27,138,0.42217118666780773
202,28,39,0.32892340089808664
203,28,66,0.44438175573882877
204,28,68,0.42939876022741424
205,28,87,0.35130757447273325
206,28,89,0.19145287474085082
207,28,116,0.12968414230355518
208,29,9,0.22933478446585076
209,29,57,0.23875041175462328
210,29,81,0.48520871120796544
211,30,18,0.3382855286991154
212,30,19,0.2306160159814371
213,30,25,0.44221290959543896
214,30,59,0.0656475705920185
215,30,74,0.13518455482632613
216,30,75,0.33006675437755245
217,30,84,0.3638445338659619
