arc,orig,dest,cost
1,1,26,7
2,1,30,6
3,1,43,9
4,1,89,2
5,1,105,5
6,1,107,3
7,2,4,6
8,2,8,7
9,2,12,8
10,2,14,4
11,2,16,2
12,2,17,9
13,2,53,3
14,2,55,9
15,2,59,10
16,2,90,3
17,2,94,1
18,2,98,4
19,2,109,5
20,2,112,3
21,3,11,4
22,3,18,3
23,3,21,7
24,3,22,2
25,3,42,8
26,3,50,2
27,3,52,9
28,3,63,11
29,3,74,8
30,3,76,10
31,3,113,11
32,4,2,2
33,4,8,10
34,4,13,4
35,4,14,1
36,4,16,3
37,4,18,7
38,4,22,5
39,4,25,0.4462004345664064
40,4,51,0.4266914414416353
41,4,52,0.14906247553341012
42,4,53,0.0854259864839076
43,4,55,0.31781860172285725
44,4,59,0.45560662336539964
45,4,63,0.2114850358948216
46,4,90,0.3969377140400761
47,4,112,0.41635631141035273
48,5,24,0.24415760507715573
49,5,35,0.10551786949205323
50,5,51,0.437403390718305
51,5,53,0.38558788976989644
52,5,55,0.11229997623633642
53,5,58,0.33233387503496115
54,5,71,0.4785939645253595
55,5,84,0.38319599223092987
56,5,86,0.4356810646967011
57,5,95,0.4588848318569393
58,5,111,0.3681470251503239
59,5,119,0.04198327656852221
60,6,8,0.48644335380355785
61,6,10,0.1263941957276452
62,6,12,0.3105843283308104
63,6,27,0.19381996096190104
64,6,28,0.10588120780552362
65,6,29,0.4124414326213201
66,6,31,0.4761717574958793
67,6,34,0.18177742932853863
68,6,37,0.43760841825657754
69,6,56,0.3786596915512503
70,6,61,0.1252090984953947
71,6,65,0.2190728131477511
72,6,79,0.12699596146120692
73,6,88,0.05585233885403088
74,6,93,0.3987891835837174
75,6,94,0.27999335846044243
76,6,103,0.4165367733368605
77,6,109,0.44690269603237387
78,6,110,0.3146514973871534
79,6,112,0.21373958206809626
80,7,19,0.1080592839223511
81,7,23,0.4628560217901335
82,7,33,0.2608378193133076
83,7,58,0.322149255477103
84,7,67,0.491630772885634
85,7,68,0.3750549232695854
86,7,73,0.48246746044005173
87,7,82,0.20137818363185353
88,7,91,0.20674065804814543
89,7,95,0.3624631532331845
90,7,102,0.16758043739620473
91,8,2,0.355151587944102
92,8,4,0.21176880866887143
93,8,6,0.313621815539484
94,8,12,0.4685674609323683
95,8,13,0.4144446454576373
96,8,14,0.2023006699567306
97,8,15,0.5124144353320101
98,8,16,0.35172506687526595
99,8,18,0.3768454409066848
100,8,25,0.12012350141414953
101,8,37,0.4994563813149518
102,8,56,0.08286879761891167
103,8,59,0.25236174022230884
104,8,64,0.452106678481844
105,8,65,0.2037677606461888
106,8,90,0.12129572340962448
107,8,93,0.10692307331382407
108,8,94,0.17567995646076143
109,8,104,0.3040240382208413
110,8,109,0.446172424891955
111,8,112,0.2777686507843724
112,9,17,0.48613221726694844
113,9,54,0.31637629645783677
114,9,62,0.43826622192566717
115,9,66,0.4480352510672719
116,9,70,0.25658367514454467
117,9,80,0.33452495548868016
118,9,85,0.45325530491927263
119,9,92,0.33219107332909215
120,9,117,0.37228966618947745
121,10,6,0.10766379637255195
122,10,12,0.05691625828008331
123,10,26,0.2742572991045045
124,10,27,0.1819425594134624
125,10,28,0.45766057682016004
126,10,29,0.2826654685996091
127,10,31,0.40817073852380203
128,10,34,0.25182318075940735
129,10,45,0.4081778208079102
130,10,61,0.3995214537901714
131,10,79,0.30267864103871117
132,10,88,0.34931358405380414
133,10,89,0.5107615550822862
134,10,94,0.30758812297147026
135,10,103,0.3214540413219398
136,10,107,0.44992310704806737
137,10,109,0.1950536483389589
138,10,110,0.3155427176320031
139,11,3,0.4240460444374426
140,11,21,0.2488066323027096
141,11,36,0.10599392538271604
142,11,38,0.4857016102732751
143,11,50,0.5025993541871634
144,11,97,0.158851090787246
145,11,100,0.3342407150703462
146,11,113,0.46076577066064883
147,11,116,0.45523526391981994
148,11,118,0.19269762968618626
149,12,2,0.33497846976839113
150,12,6,0.30816394356833227
151,12,8,0.1918787752082885
152,12,10,0.4243270368890114
153,12,27,0.44026747687131484
154,12,28,0.19092909686870085
155,12,29,0.2965910034680157
156,12,34,0.3734252489611963
157,12,56,0.3731330537916445
158,12,65,0.3653825780909298
159,12,79,0.284868028262702
160,12,88,0.2790205285926273
161,12,93,0.3071769030974568
162,12,94,0.331044017814782
163,12,103,0.2593399200889538
164,12,109,0.4948033103588115
165,12,110,0.3858367922114305
166,12,112,0.446937067284097
167,13,4,0.21060329351187987
168,13,8,0.12473706818273819
169,13,14,0.41142144409491865
170,13,15,0.30447540592257094
171,13,16,0.2499939998259522
172,13,18,0.49915255130030034
173,13,22,0.4304874652912793
174,13,25,0.10655874500634273
175,13,51,0.31303518823710597
176,13,52,0.5313320291378357
177,13,55,0.3469357314651077
178,13,59,0.25069140759020575
179,13,63,0.18929784623267099
180,13,90,0.4972443473494324
181,13,104,0.49330722010470135
182,13,112,0.295203259964759
183,14,2,0.14614650528956327
184,14,4,0.3184124080182691
185,14,8,0.4621123391959212
186,14,13,0.43891362570808323
187,14,15,0.2921007858563183
188,14,16,0.04149619271554264
189,14,18,0.4071492940444837
190,14,22,0.48238904939278965
191,14,25,0.4635807924957838
192,14,37,0.4118484156375484
193,14,51,0.46230397148189833
194,14,52,0.25030659283100826
195,14,55,0.2037127523728835
196,14,56,0.19144362483278746
197,14,59,0.06607637776177623
198,14,63,0.40221619792334584
199,14,90,0.4409230104940085
200,14,93,0.49581241643051877
201,14,104,0.42217118666780773
202,14,112,0.32892340089808664
203,15,8,0.44438175573882877
204,15,13,0.42939876022741424
205,15,14,0.35130757447273325
206,15,18,0.19145287474085082
207,15,27,0.12968414230355518
208,15,29,0.22933478446585076
209,15,36,0.23875041175462328
210,15,37,0.48520871120796544
211,15,56,0.3382855286991154
212,15,64,0.2306160159814371
213,15,65,0.44221290959543896
214,15,93,0.0656475705920185
215,15,97,0.13518455482632613
216,15,100,0.33006675437755245
217,15,101,0.3638445338659619
218,15,103,0.49351314294235826
219,15,104,0.43171397059016975
220,15,112,0.33308841801306305
221,15,118,0.4906729722039393
222,16,2,0.35096547440573655
223,16,4,0.34988193132133527
224,16,8,0.40037867442644914
225,16,13,0.2226032259298323
226,16,14,0.3455017743351482
227,16,17,0.1032851200749234
228,16,25,0.5154620810274064
229,16,51,0.4466196777364201
230,16,53,0.05306858034801963
231,16,55,0.5042013542023962
232,16,59,0.4390202142375961
233,16,90,0.2356336352448161
234,16,98,0.3745287183114998
235,16,112,0.10675019227676645
236,17,2,0.4916652432653201
237,17,9,0.052396971032977496
238,17,16,0.4971911489431037
239,17,53,0.5199150650676145
240,17,59,0.14393044748457817
241,17,62,0.2387673277105387
242,17,98,0.3890079049049283
243,17,117,0.134453496261588
244,18,3,0.15939723417860283
245,18,4,0.4056455916798635
246,18,8,0.43110694838470776
247,18,13,0.4845966574542015
248,18,14,0.433060952456645
249,18,15,0.49952555303202906
250,18,22,0.15031428012177409
251,18,25,0.38293572734598624
252,18,52,0.25610728889753837
253,18,55,0.11773713976636846
254,18,59,0.09684285868831785
255,18,63,0.37356199227253
256,18,90,0.23692077311509874
257,18,104,0.37205539306339025
258,18,113,0.44719706272572085
259,18,118,0.4942207403852643
260,19,7,0.38113126077669596
261,19,23,0.36406048819310116
262,19,33,0.35280014381230185
263,19,58,0.48067722304576055
264,19,67,0.3263807771444219
265,19,68,0.3365114597571061
266,19,73,0.3406275794404227
267,19,78,0.47901387064837
268,19,82,0.2744664599449284
269,19,84,0.4659216490693856
270,19,91,0.5126872422694523
271,19,95,0.45141536297312046
272,19,102,0.183825518855204
273,20,57,0.06332205923106028
274,20,60,0.2548213226798538
275,20,82,0.4395408045510845
276,20,87,0.47345635345528436
277,20,102,0.2851337336204348
278,20,106,0.1728350413751016
279,21,3,0.20261293690485374
280,21,11,0.4462897070214255
281,21,38,0.1753882517091602
282,21,50,0.47707722625861104
283,21,74,0.5009060910281495
284,21,76,0.18455366379652327
285,21,113,0.4762674319674022
286,21,116,0.18783768084471106
287,22,3,0.45250471478857224
288,22,4,0.38391245317988487
289,22,13,0.2688464850822194
290,22,14,0.49621824487818317
291,22,18,0.27013919760506655
292,22,25,0.3485900162490458
293,22,50,0.29055948346080773
294,22,52,0.43049586205566476
295,22,59,0.23023960212726333
296,22,63,0.3643605346316241
297,22,90,0.05297385065317861
298,22,104,0.05203574100553952
299,22,113,0.5136454251675657
300,22,118,0.4883685135346927
301,23,7,0.37174654174341887
302,23,19,0.06286163475353639
303,23,67,0.18637127562401798
304,23,68,0.13218677521955158
305,23,73,0.11983164566860038
306,23,82,0.3423109103764371
307,23,91,0.2699343000840289
308,23,102,0.20345207653769135
309,24,5,0.2883757505080832
310,24,35,0.34783898844756567
311,24,48,0.4478381041455506
312,24,57,0.3543485001153091
313,24,60,0.49835036090614654
314,24,71,0.16013870396640803
315,24,81,0.10015813147194891
316,24,86,0.3616553219204683
317,24,111,0.33786546276507146
318,24,119,0.1952576700924385
319,25,4,0.4592183744434046
320,25,8,0.41052227703667865
321,25,13,0.38096685284675824
322,25,14,0.2819584440067457
323,25,16,0.2803740908331243
324,25,18,0.48446141750044985
325,25,22,0.44818476205164937
326,25,51,0.20991680336260787
327,25,52,0.3887851693104148
328,25,53,0.4116747023440481
329,25,55,0.20233481509947185
330,25,59,0.40833874395410324
331,25,63,0.29908437671063065
332,25,71,0.31011456556159356
333,25,86,0.4284909814754076
334,25,90,0.12966520523134584
335,26,1,0.3145422423953412
336,26,10,0.35676916338114856
337,26,28,0.24013001244891208
338,26,30,0.2086012085501074
339,26,43,0.10540147033318906
340,26,45,0.38579939198196334
341,26,61,0.27651649020997554
342,26,79,0.10513268558660191
343,26,88,0.30443608464552246
344,26,89,0.4382646264783933
345,26,105,0.4980160021682956
346,26,107,0.18312693587561368
347,27,6,0.20525917555258424
348,27,10,0.2556371168438787
349,27,12,0.3914488896531089
350,27,15,0.3220866260923322
351,27,29,0.13451062453917903
352,27,31,0.34054627436425405
353,27,37,0.46011011934184454
354,27,56,0.28800251809981375
355,27,61,0.12624566244850594
356,27,64,0.14595350631134638
357,27,65,0.16132692999320966
358,27,93,0.14252765584645594
359,27,94,0.48555148051330255
360,27,101,0.3868471717966626
361,27,103,0.3802934148814459
362,27,109,0.3937077934040018
363,27,110,0.2899758115032401
364,28,6,0.26077441750018626
365,28,10,0.35520327963883164
366,28,12,0.29069135372421095
367,28,26,0.5086457863200412
368,28,31,0.26391074239366685
369,28,34,0.35606508382844954
370,28,43,0.22889468794585296
371,28,45,0.4007410201455535
372,28,61,0.2028883509681462
373,28,79,0.41363390013251533
374,28,88,0.2611774768310103
375,28,89,0.4249185834467257
376,28,94,0.23490265868189805
377,28,107,0.4495669595528757
378,28,109,0.22981949794833237
379,28,110,0.48172963459471346
380,29,6,0.1948882885074433
381,29,10,0.4006348203080964
382,29,12,0.2552208377901706
383,29,15,0.45687970504398584
384,29,27,0.4507045622156973
385,29,31,0.28873533188164907
386,29,37,0.33259541081366695
387,29,56,0.46056905788794106
388,29,61,0.35653423882693386
389,29,64,0.043957161621647034
390,29,65,0.3901241072536428
391,29,93,0.40581761164812885
392,29,94,0.33715249931878916
393,29,101,0.42934371704970337
394,29,103,0.4651430901888496
395,29,104,0.2229331351753523
396,29,109,0.18880075973873658
397,29,110,0.14651100023196184
398,30,1,0.42847239319496183
399,30,26,0.22273920220453927
400,30,43,0.39526160549036193
401,30,79,0.19055853970697634
402,30,89,0.4082671685784247
403,30,105,0.29845030035806025
404,30,107,0.1399798404516505
405,31,6,0.3600119620395903
406,31,10,0.44870757131084227
407,31,27,0.22687378151518772
408,31,28,0.31821696964448165
409,31,29,0.48306301840624966
410,31,37,0.15016456179764454
411,31,56,0.2535443362073588
412,31,61,0.010343615346434291
413,31,65,0.1675364677475563
414,31,79,0.0905978931578867
415,31,93,0.4187988618085272
416,31,94,0.3182536982587922
417,31,101,0.3523778046611878
418,31,103,0.239839737358385
419,31,109,0.29645664407327543
420,31,110,0.18719830663126266
421,32,39,0.30571501069714574
