arc,orig,dest,cost
1,1,78,7
2,1,99,6
3,2,5,9
4,2,8,2
5,2,14,5
6,2,21,3
7,2,22,6
8,2,26,7
9,2,27,8
10,2,35,4
11,2,44,2
12,2,50,9
13,2,57,3
14,2,61,9
15,2,74,10
16,2,75,3
17,2,91,1
18,2,92,4
19,2,94,5
20,2,98,3
21,3,4,4
22,3,42,3
23,3,55,7
24,3,59,2
25,3,65,8
26,3,80,2
27,3,81,9
28,3,93,11
29,4,3,8
30,4,18,10
31,4,42,11
32,4,55,2
33,4,59,10
34,4,65,4
35,4,72,1
36,4,80,3
37,4,81,7
38,4,83,5
39,4,93,0.4462004345664064
40,5,2,0.4266914414416353
41,5,10,0.14906247553341012
42,5,14,0.0854259864839076
43,5,15,0.31781860172285725
44,5,16,0.45560662336539964
45,5,17,0.2114850358948216
46,5,25,0.3969377140400761
47,5,26,0.41635631141035273
48,5,35,0.24415760507715573
49,5,74,0.10551786949205323
50,5,91,0.437403390718305
51,5,94,0.38558788976989644
52,5,96,0.11229997623633642
53,5,98,0.33233387503496115
54,6,23,0.4785939645253595
55,6,28,0.38319599223092987
56,6,34,0.4356810646967011
57,6,63,0.4588848318569393
58,6,79,0.3681470251503239
59,6,82,0.04198327656852221
60,6,83,0.48644335380355785
61,6,86,0.1263941957276452
62,6,87,0.3105843283308104
63,7,48,0.19381996096190104
64,7,69,0.10588120780552362
65,7,85,0.4124414326213201
66,8,2,0.4761717574958793
67,8,19,0.18177742932853863
68,8,27,0.43760841825657754
69,8,36,0.3786596915512503
70,8,37,0.1252090984953947
71,8,41,0.2190728131477511
72,8,53,0.12699596146120692
73,8,67,0.05585233885403088
74,8,75,0.3987891835837174
75,8,85,0.27999335846044243
76,8,92,0.4165367733368605
77,8,94,0.44690269603237387
78,9,11,0.3146514973871534
79,9,13,0.21373958206809626
80,9,17,0.1080592839223511
81,9,32,0.4628560217901335
82,9,45,0.2608378193133076
83,9,49,0.322149255477103
84,9,60,0.491630772885634
85,9,66,0.3750549232695854
86,9,71,0.48246746044005173
87,9,73,0.20137818363185353
88,9,95,0.20674065804814543
89,10,5,0.3624631532331845
90,10,13,0.16758043739620473
91,10,15,0.355151587944102
92,10,16,0.21176880866887143
93,10,17,0.313621815539484
94,10,25,0.4685674609323683
95,10,35,0.4144446454576373
96,10,58,0.2023006699567306
97,10,60,0.5124144353320101
98,10,84,0.35172506687526595
99,10,96,0.3768454409066848
100,11,9,0.12012350141414953
101,11,21,0.4994563813149518
102,11,27,0.08286879761891167
103,11,49,0.25236174022230884
104,11,66,0.452106678481844
105,11,75,0.2037677606461888
106,11,76,0.12129572340962448
107,11,85,0.10692307331382407
108,12,23,0.17567995646076143
109,12,34,0.3040240382208413
110,12,39,0.446172424891955
111,12,70,0.2777686507843724
112,13,9,0.48613221726694844
113,13,10,0.31637629645783677
114,13,15,0.43826622192566717
115,13,17,0.4480352510672719
116,13,25,0.25658367514454467
117,13,32,0.33452495548868016
118,13,33,0.45325530491927263
119,13,51,0.33219107332909215
120,13,58,0.37228966618947745
121,13,60,0.10766379637255195
122,13,71,0.05691625828008331
123,13,73,0.2742572991045045
124,13,95,0.1819425594134624
125,14,2,0.45766057682016004
126,14,5,0.2826654685996091
127,14,26,0.40817073852380203
128,14,35,0.25182318075940735
129,14,44,0.4081778208079102
130,14,50,0.3995214537901714
131,14,56,0.30267864103871117
132,14,57,0.34931358405380414
133,14,61,0.5107615550822862
134,14,74,0.30758812297147026
135,14,91,0.3214540413219398
136,14,92,0.44992310704806737
137,14,94,0.1950536483389589
138,14,98,0.3155427176320031
139,15,5,0.4240460444374426
140,15,10,0.2488066323027096
141,15,13,0.10599392538271604
142,15,16,0.4857016102732751
143,15,17,0.5025993541871634
144,15,25,0.158851090787246
