arc,orig,dest,cost
1,1,19,7.0
2,1,44,6.0
3,1,57,9.0
4,1,110,2.0
5,1,129,5.0
6,2,16,3.0
7,2,30,6.0
8,2,35,7.0
9,2,45,8.0
10,2,65,4.0
11,2,102,2.0
12,2,105,9.0
13,2,118,3.0
14,2,147,9.0
15,2,158,10.0
16,3,12,3.0
17,3,17,1.0
18,3,36,4.0
19,3,59,5.0
20,3,66,3.0
21,3,120,4.0
22,3,148,3.0
23,3,156,7.0
24,4,10,2.0
25,4,37,8.0
26,4,77,2.0
27,4,87,9.0
28,4,92,11.0
29,4,95,8.0
30,4,108,10.0
31,4,116,11.0
32,4,125,2.0
33,4,132,10.0
34,4,138,4.0
35,4,141,1.0
36,4,155,3.0
37,5,9,7.0
38,5,11,5.0
39,5,13,0.4462004345664064
40,5,18,0.4266914414416353
41,5,48,0.14906247553341012
42,5,57,0.0854259864839076
43,5,62,0.31781860172285725
44,5,70,0.45560662336539964
45,5,90,0.2114850358948216
46,5,104,0.3969377140400761
47,5,107,0.41635631141035273
48,5,121,0.24415760507715573
49,5,145,0.10551786949205323
50,6,8,0.437403390718305
51,6,42,0.38558788976989644
52,6,54,0.11229997623633642
53,6,58,0.33233387503496115
54,6,61,0.4785939645253595
55,6,64,0.38319599223092987
56,6,75,0.4356810646967011
57,6,84,0.4588848318569393
58,6,115,0.3681470251503239
59,6,122,0.04198327656852221
60,6,124,0.48644335380355785
61,6,157,0.1263941957276452
62,6,159,0.3105843283308104
63,7,25,0.19381996096190104
64,7,32,0.10588120780552362
65,7,53,0.4124414326213201
66,7,71,0.4761717574958793
67,7,72,0.18177742932853863
68,7,74,0.43760841825657754
69,7,86,0.3786596915512503
70,7,89,0.1252090984953947
71,7,100,0.2190728131477511
72,7,124,0.12699596146120692
73,7,136,0.05585233885403088
74,7,146,0.3987891835837174
75,7,157,0.27999335846044243
76,8,6,0.4165367733368605
77,8,42,0.44690269603237387
78,8,54,0.3146514973871534
79,8,58,0.21373958206809626
80,8,64,0.1080592839223511
81,8,75,0.4628560217901335
82,8,84,0.2608378193133076
83,8,93,0.322149255477103
84,8,122,0.491630772885634
85,8,124,0.3750549232695854
86,8,154,0.48246746044005173
87,8,159,0.20137818363185353
88,9,5,0.20674065804814543
89,9,13,0.3624631532331845
90,9,18,0.16758043739620473
91,9,19,0.355151587944102
92,9,48,0.21176880866887143
93,9,57,0.313621815539484
94,9,62,0.4685674609323683
95,9,70,0.4144446454576373
96,9,103,0.2023006699567306
97,9,104,0.5124144353320101
98,9,107,0.35172506687526595
99,9,129,0.3768454409066848
100,9,145,0.12012350141414953
101,10,4,0.4994563813149518
102,10,21,0.08286879761891167
103,10,37,0.25236174022230884
104,10,87,0.452106678481844
105,10,101,0.2037677606461888
106,10,108,0.12129572340962448
107,10,116,0.10692307331382407
108,10,117,0.17567995646076143
109,10,125,0.3040240382208413
110,10,132,0.446172424891955
111,10,138,0.2777686507843724
112,10,139,0.48613221726694844
113,10,141,0.31637629645783677
114,10,152,0.43826622192566717
115,10,155,0.4480352510672719
116,11,5,0.25658367514454467
117,11,13,0.33452495548868016
118,11,22,0.45325530491927263
119,11,24,0.33219107332909215
120,11,43,0.37228966618947745
