arc,orig,dest,cost
1,1,5,7
2,1,20,6
3,1,28,9
4,2,7,2
5,2,11,5
6,2,15,3
7,2,16,6
8,2,17,7
9,2,19,8
10,2,22,4
11,2,23,2
12,2,30,9
13,2,33,3
14,2,34,9
15,2,36,10
16,2,40,3
17,3,6,1
18,3,7,4
19,3,10,5
20,3,11,3
21,3,12,4
22,3,13,3
23,3,16,7
24,3,19,2
25,3,26,8
26,3,30,2
27,3,31,9
28,3,32,11
29,3,33,8
30,3,34,10
31,3,35,11
32,4,8,2
33,4,9,10
34,4,14,4
35,4,20,1
36,4,21,3
37,4,24,7
38,4,27,5
39,4,29,0.4462004345664064
40,4,37,0.4266914414416353
41,4,38,0.14906247553341012
42,5,1,0.0854259864839076
43,5,13,0.31781860172285725
44,5,20,0.45560662336539964
45,5,21,0.2114850358948216
46,5,28,0.3969377140400761
47,5,35,0.41635631141035273
48,6,3,0.24415760507715573
49,6,7,0.10551786949205323
50,6,11,0.437403390718305
51,6,12,0.38558788976989644
52,6,13,0.11229997623633642
53,6,14,0.33233387503496115
54,6,16,0.4785939645253595
55,6,21,0.38319599223092987
56,6,23,0.4356810646967011
57,6,29,0.4588848318569393
58,6,30,0.3681470251503239
59,6,32,0.04198327656852221
60,6,34,0.48644335380355785
61,6,35,0.1263941957276452
62,6,36,0.3105843283308104
63,6,38,0.19381996096190104
64,7,2,0.10588120780552362
65,7,3,0.4124414326213201
66,7,6,0.4761717574958793
67,7,11,0.18177742932853863
68,7,12,0.43760841825657754
69,7,16,0.3786596915512503
70,7,19,0.1252090984953947
71,7,22,0.2190728131477511
72,7,23,0.12699596146120692
73,7,30,0.05585233885403088
74,7,32,0.3987891835837174
75,7,33,0.27999335846044243
76,7,34,0.4165367733368605
77,8,4,0.44690269603237387
78,8,9,0.3146514973871534
79,8,14,0.21373958206809626
80,8,18,0.1080592839223511
81,8,21,0.4628560217901335
82,8,24,0.2608378193133076
83,8,25,0.322149255477103
84,8,27,0.491630772885634
85,8,29,0.3750549232695854
86,8,37,0.48246746044005173
87,8,38,0.20137818363185353
88,9,4,0.20674065804814543
89,9,8,0.3624631532331845
90,9,14,0.16758043739620473
91,9,18,0.355151587944102
92,9,21,0.21176880866887143
93,9,24,0.313621815539484
94,9,25,0.4685674609323683
95,9,27,0.4144446454576373
96,9,29,0.2023006699567306
97,9,36,0.5124144353320101
98,9,37,0.35172506687526595
99,9,38,0.3768454409066848
100,10,3,0.12012350141414953
101,10,11,0.4994563813149518
102,10,12,0.08286879761891167
103,10,16,0.25236174022230884
104,10,26,0.452106678481844
105,10,30,0.2037677606461888
106,10,31,0.12129572340962448
107,10,32,0.10692307331382407
108,10,33,0.17567995646076143
109,10,34,0.3040240382208413
110,10,35,0.446172424891955
111,10,39,0.2777686507843724
112,11,2,0.48613221726694844
113,11,3,0.31637629645783677
114,11,6,0.43826622192566717
115,11,7,0.4480352510672719
116,11,10,0.25658367514454467
117,11,12,0.33452495548868016
118,11,13,0.45325530491927263
119,11,16,0.33219107332909215
120,11,19,0.37228966618947745
121,11,23,0.10766379637255195
122,11,26,0.05691625828008331
123,11,30,0.2742572991045045
124,11,32,0.1819425594134624
125,11,33,0.45766057682016004
126,11,34,0.2826654685996091
127,11,35,0.40817073852380203
128,11,36,0.25182318075940735
129,12,3,0.4081778208079102
130,12,6,0.3995214537901714
131,12,7,0.30267864103871117
132,12,10,0.34931358405380414
133,12,11,0.5107615550822862
134,12,13,0.30758812297147026
135,12,16,0.3214540413219398
136,12,19,0.44992310704806737
137,12,26,0.1950536483389589
138,12,30,0.3155427176320031
139,12,31,0.4240460444374426
140,12,32,0.2488066323027096
141,12,33,0.10599392538271604
142,12,34,0.4857016102732751
143,12,35,0.5025993541871634
144,12,39,0.158851090787246
145,13,3,0.3342407150703462
146,13,5,0.46076577066064883
147,13,6,0.45523526391981994
148,13,11,0.19269762968618626
149,13,12,0.33497846976839113
150,13,20,0.30816394356833227
151,13,21,0.1918787752082885
152,13,26,0.4243270368890114
153,13,29,0.44026747687131484
154,13,31,0.19092909686870085
155,13,32,0.2965910034680157
156,13,35,0.3734252489611963
157,13,39,0.3731330537916445
158,14,4,0.3653825780909298
159,14,6,0.284868028262702
160,14,8,0.2790205285926273
161,14,9,0.3071769030974568
162,14,15,0.331044017814782
163,14,17,0.2593399200889538
164,14,18,0.4948033103588115
165,14,21,0.3858367922114305
166,14,24,0.446937067284097
167,14,25,0.21060329351187987
168,14,27,0.12473706818273819
169,14,29,0.41142144409491865
170,14,36,0.30447540592257094
171,14,37,0.2499939998259522
172,14,38,0.49915255130030034
173,15,2,0.4304874652912793
174,15,14,0.10655874500634273
175,15,17,0.31303518823710597
176,15,18,0.5313320291378357
177,15,22,0.3469357314651077
178,15,23,0.25069140759020575
179,15,25,0.18929784623267099
180,15,36,0.4972443473494324
181,15,40,0.49330722010470135
182,16,2,0.295203259964759
