arc,orig,dest,cost
1,1,2,7
2,1,6,6
3,1,10,9
4,1,24,2
5,2,1,5
6,2,4,3
7,2,6,6
8,2,9,7
9,2,10,8
10,2,18,4
11,2,20,2
12,2,22,9
13,2,24,3
14,2,25,9
15,2,26,10
16,2,29,3
17,2,32,1
18,2,33,4
19,2,38,5
20,3,13,3
21,3,15,4
22,3,22,3
23,3,35,7
24,3,37,2
25,4,2,8
26,4,10,2
27,4,11,9
28,4,18,11
29,4,21,8
30,4,32,10
31,4,33,11
32,4,38,2
33,5,11,10
34,5,12,4
35,5,14,1
36,5,19,3
37,5,21,7
38,5,23,5
39,5,28,0.4462004345664064
40,5,34,0.4266914414416353
41,5,38,0.14906247553341012
42,6,1,0.0854259864839076
43,6,2,0.31781860172285725
44,6,10,0.45560662336539964
45,6,24,0.2114850358948216
46,6,32,0.3969377140400761
47,7,16,0.41635631141035273
48,7,17,0.24415760507715573
49,7,27,0.10551786949205323
50,7,30,0.437403390718305
51,7,35,0.38558788976989644
52,7,36,0.11229997623633642
53,7,39,0.33233387503496115
54,7,40,0.4785939645253595
55,8,9,0.38319599223092987
56,8,11,0.4356810646967011
57,8,12,0.4588848318569393
58,8,14,0.3681470251503239
59,8,18,0.04198327656852221
60,8,19,0.48644335380355785
61,8,21,0.1263941957276452
62,8,23,0.3105843283308104
63,8,26,0.19381996096190104
64,8,27,0.10588120780552362
65,8,29,0.4124414326213201
66,8,31,0.4761717574958793
67,8,32,0.18177742932853863
68,8,33,0.43760841825657754
69,8,34,0.3786596915512503
70,8,37,0.1252090984953947
71,8,38,0.2190728131477511
72,8,39,0.12699596146120692
73,9,2,0.05585233885403088
74,9,8,0.3987891835837174
75,9,10,0.27999335846044243
76,9,11,0.4165367733368605
77,9,13,0.44690269603237387
78,9,18,0.3146514973871534
79,9,20,0.21373958206809626
80,9,21,0.1080592839223511
81,9,22,0.4628560217901335
82,9,23,0.2608378193133076
83,9,25,0.322149255477103
84,9,26,0.491630772885634
85,9,29,0.3750549232695854
86,9,31,0.48246746044005173
87,9,32,0.20137818363185353
88,9,33,0.20674065804814543
89,9,37,0.3624631532331845
90,9,38,0.16758043739620473
91,9,39,0.355151587944102
92,10,1,0.21176880866887143
93,10,2,0.313621815539484
94,10,4,0.4685674609323683
95,10,6,0.4144446454576373
96,10,9,0.2023006699567306
97,10,18,0.5124144353320101
98,10,24,0.35172506687526595
99,10,32,0.3768454409066848
100,10,38,0.12012350141414953
101,11,4,0.4994563813149518
102,11,5,0.08286879761891167
103,11,8,0.25236174022230884
104,11,9,0.452106678481844
105,11,12,0.2037677606461888
106,11,14,0.12129572340962448
107,11,18,0.10692307331382407
108,11,19,0.17567995646076143
109,11,21,0.3040240382208413
110,11,23,0.446172424891955
111,11,26,0.2777686507843724
112,11,28,0.48613221726694844
