arc,orig,dest,cost
1,1,3,7
2,1,16,6
3,1,28,9
4,1,38,2
5,1,39,5
6,2,9,3
7,2,11,6
8,2,12,7
9,2,14,8
10,2,17,4
11,2,21,2
12,2,22,9
13,2,23,3
14,2,24,9
15,2,27,10
16,2,30,3
17,2,31,1
18,2,36,4
19,2,39,5
20,3,1,3
21,3,16,4
22,3,20,3
23,3,23,7
24,3,27,2
25,3,28,8
26,3,30,2
27,3,31,9
28,3,33,11
29,3,38,8
30,3,39,10
31,4,5,11
32,4,7,2
33,4,8,10
34,4,10,4
35,4,12,1
36,4,13,3
37,4,14,7
38,4,18,5
39,4,19,0.4462004345664064
40,4,25,0.4266914414416353
41,4,27,0.14906247553341012
42,4,30,0.0854259864839076
43,4,31,0.31781860172285725
44,4,33,0.45560662336539964
45,4,34,0.2114850358948216
46,4,35,0.3969377140400761
47,4,39,0.41635631141035273
48,5,4,0.24415760507715573
49,5,6,0.10551786949205323
50,5,7,0.437403390718305
51,5,8,0.38558788976989644
52,5,9,0.11229997623633642
53,5,10,0.33233387503496115
54,5,18,0.4785939645253595
55,5,19,0.38319599223092987
56,5,25,0.4356810646967011
57,5,29,0.4588848318569393
58,5,32,0.3681470251503239
59,5,34,0.04198327656852221
60,5,35,0.48644335380355785
61,5,37,0.1263941957276452
62,6,5,0.3105843283308104
63,6,7,0.19381996096190104
64,6,8,0.10588120780552362
65,6,9,0.4124414326213201
66,6,10,0.4761717574958793
67,6,19,0.18177742932853863
68,6,21,0.43760841825657754
69,6,29,0.3786596915512503
70,6,32,0.1252090984953947
71,6,37,0.2190728131477511
72,6,40,0.12699596146120692
73,7,4,0.05585233885403088
74,7,5,0.3987891835837174
75,7,6,0.27999335846044243
76,7,8,0.4165367733368605
77,7,9,0.44690269603237387
78,7,10,0.3146514973871534
79,7,18,0.21373958206809626
80,7,19,0.1080592839223511
81,7,25,0.4628560217901335
82,7,29,0.2608378193133076
83,7,32,0.322149255477103
84,7,34,0.491630772885634
85,7,35,0.3750549232695854
86,7,37,0.48246746044005173
87,8,4,0.20137818363185353
88,8,5,0.20674065804814543
89,8,6,0.3624631532331845
90,8,7,0.16758043739620473
91,8,9,0.355151587944102
92,8,10,0.21176880866887143
93,8,12,0.313621815539484
94,8,14,0.4685674609323683
95,8,18,0.4144446454576373
96,8,19,0.2023006699567306
97,8,25,0.5124144353320101
98,8,29,0.35172506687526595
99,8,32,0.3768454409066848
100,8,34,0.12012350141414953
101,8,35,0.4994563813149518
102,8,37,0.08286879761891167
103,9,2,0.25236174022230884
104,9,5,0.452106678481844
105,9,6,0.2037677606461888
106,9,7,0.12129572340962448
107,9,8,0.10692307331382407
108,9,10,0.17567995646076143
109,9,11,0.3040240382208413
110,9,12,0.446172424891955
111,9,19,0.2777686507843724
112,9,21,0.48613221726694844
113,9,22,0.31637629645783677
114,9,25,0.43826622192566717
115,9,29,0.4480352510672719
116,9,32,0.25658367514454467
117,9,37,0.33452495548868016
118,10,4,0.45325530491927263
119,10,5,0.33219107332909215
120,10,6,0.37228966618947745
121,10,7,0.10766379637255195
122,10,8,0.05691625828008331
123,10,9,0.2742572991045045
124,10,18,0.1819425594134624
125,10,19,0.45766057682016004
126,10,25,0.2826654685996091
127,10,29,0.40817073852380203
128,10,32,0.25182318075940735
129,10,34,0.4081778208079102
130,10,35,0.3995214537901714
131,10,37,0.30267864103871117
132,11,2,0.34931358405380414
133,11,9,0.5107615550822862
134,11,12,0.30758812297147026
135,11,14,0.3214540413219398
136,11,17,0.44992310704806737
137,11,20,0.1950536483389589
138,11,21,0.3155427176320031
139,11,22,0.4240460444374426
140,11,23,0.2488066323027096
141,11,24,0.10599392538271604
142,11,27,0.4857016102732751
143,11,30,0.5025993541871634
144,11,31,0.158851090787246
145,11,36,0.3342407150703462
146,11,39,0.46076577066064883
147,12,2,0.45523526391981994
148,12,4,0.19269762968618626
149,12,8,0.33497846976839113
150,12,9,0.30816394356833227
151,12,11,0.1918787752082885
152,12,13,0.4243270368890114
153,12,14,0.44026747687131484
154,12,18,0.19092909686870085
155,12,25,0.2965910034680157
156,12,27,0.3734252489611963
157,12,28,0.3731330537916445
158,12,30,0.3653825780909298
159,12,31,0.284868028262702
160,12,33,0.2790205285926273
161,12,34,0.3071769030974568
162,12,39,0.331044017814782
163,13,4,0.2593399200889538
164,13,12,0.4948033103588115
165,13,14,0.3858367922114305
166,13,18,0.446937067284097
167,13,27,0.21060329351187987
168,13,28,0.12473706818273819
169,13,30,0.41142144409491865
170,13,31,0.30447540592257094
171,13,33,0.2499939998259522
172,13,38,0.49915255130030034
173,13,39,0.4304874652912793
174,14,2,0.10655874500634273
175,14,4,0.31303518823710597
176,14,8,0.5313320291378357
177,14,11,0.3469357314651077
178,14,12,0.25069140759020575
179,14,13,0.18929784623267099
180,14,18,0.4972443473494324
181,14,25,0.49330722010470135
182,14,27,0.295203259964759
183,14,28,0.14614650528956327
184,14,30,0.3184124080182691
185,14,31,0.4621123391959212
186,14,33,0.43891362570808323
187,14,34,0.2921007858563183
188,14,38,0.04149619271554264
189,14,39,0.4071492940444837
190,15,17,0.48238904939278965
191,15,23,0.4635807924957838
192,15,24,0.4118484156375484
193,15,26,0.46230397148189833
194,15,36,0.25030659283100826
195,16,1,0.2037127523728835
196,16,3,0.19144362483278746
197,16,20,0.06607637776177623
198,16,27,0.40221619792334584
199,16,28,0.4409230104940085
200,16,30,0.49581241643051877
201,16,31,0.42217118666780773
202,16,33,0.32892340089808664
203,16,38,0.44438175573882877
204,16,39,0.42939876022741424
205,17,2,0.35130757447273325
206,17,11,0.19145287474085082
207,17,15,0.12968414230355518
208,17,20,0.22933478446585076
209,17,23,0.23875041175462328
210,17,24,0.48520871120796544
211,17,26,0.3382855286991154
212,17,36,0.2306160159814371
213,18,4,0.44221290959543896
214,18,5,0.0656475705920185
215,18,7,0.13518455482632613
216,18,8,0.33006675437755245
217,18,10,0.3638445338659619
218,18,12,0.49351314294235826
219,18,13,0.43171397059016975
220,18,14,0.33308841801306305
221,18,25,0.4906729722039393
222,18,27,0.35096547440573655
223,18,30,0.34988193132133527
224,18,31,0.40037867442644914
225,18,33,0.2226032259298323
226,18,34,0.3455017743351482
227,18,35,0.1032851200749234
228,18,39,0.5154620810274064
229,19,4,0.4466196777364201
230,19,5,0.05306858034801963
231,19,6,0.5042013542023962
232,19,7,0.4390202142375961
233,19,8,0.2356336352448161
234,19,9,0.3745287183114998
235,19,10,0.10675019227676645
236,19,21,0.4916652432653201
237,19,25,0.052396971032977496
238,19,29,0.4971911489431037
239,19,32,0.5199150650676145
240,19,34,0.14393044748457817
241,19,37,0.2387673277105387
242,19,40,0.3890079049049283
243,20,3,0.134453496261588
244,20,11,0.15939723417860283
245,20,16,0.4056455916798635
246,20,17,0.43110694838470776
247,20,23,0.4845966574542015
248,20,24,0.433060952456645
249,20,28,0.49952555303202906
250,20,30,0.15031428012177409
251,20,31,0.38293572734598624
252,20,36,0.25610728889753837
253,20,38,0.11773713976636846
254,20,39,0.09684285868831785
255,21,2,0.37356199227253
256,21,6,0.23692077311509874
257,21,9,0.37205539306339025
258,21,11,0.44719706272572085
259,21,19,0.4942207403852643
260,21,22,0.38113126077669596
261,21,29,0.36406048819310116
262,21,32,0.35280014381230185
263,22,2,0.48067722304576055
264,22,9,0.3263807771444219
265,22,11,0.3365114597571061
266,22,21,0.3406275794404227
267,22,26,0.47901387064837
268,22,36,0.2744664599449284
269,23,2,0.4659216490693856
270,23,3,0.5126872422694523
271,23,11,0.45141536297312046
272,23,15,0.183825518855204
273,23,17,0.06332205923106028
274,23,20,0.2548213226798538
275,23,24,0.4395408045510845
276,23,30,0.47345635345528436
277,23,36,0.2851337336204348
278,23,38,0.1728350413751016
279,24,2,0.20261293690485374
280,24,11,0.4462897070214255
281,24,15,0.1753882517091602
282,24,17,0.47707722625861104
283,24,20,0.5009060910281495
284,24,23,0.18455366379652327
285,24,26,0.4762674319674022
286,24,36,0.18783768084471106
287,25,4,0.45250471478857224
288,25,5,0.38391245317988487
289,25,7,0.2688464850822194
290,25,8,0.49621824487818317
291,25,9,0.27013919760506655
292,25,10,0.3485900162490458
293,25,12,0.29055948346080773
294,25,14,0.43049586205566476
295,25,18,0.23023960212726333
296,25,19,0.3643605346316241
297,25,27,0.05297385065317861
298,25,33,0.05203574100553952
299,25,34,0.5136454251675657
300,25,35,0.4883685135346927
301,26,15,0.37174654174341887
302,26,17,0.06286163475353639
303,26,22,0.18637127562401798
304,26,24,0.13218677521955158
305,26,36,0.11983164566860038
306,27,2,0.3423109103764371
307,27,3,0.2699343000840289
308,27,4,0.20345207653769135
309,27,11,0.2883757505080832
310,27,12,0.34783898844756567
311,27,13,0.4478381041455506
312,27,14,0.3543485001153091
313,27,16,0.49835036090614654
314,27,18,0.16013870396640803
315,27,25,0.10015813147194891
316,27,28,0.3616553219204683
317,27,30,0.33786546276507146
318,27,31,0.1952576700924385
319,27,33,0.4592183744434046
320,27,38,0.41052227703667865
321,27,39,0.38096685284675824
322,28,1,0.2819584440067457
323,28,3,0.2803740908331243
324,28,12,0.48446141750044985
325,28,13,0.44818476205164937
326,28,14,0.20991680336260787
327,28,16,0.3887851693104148
328,28,20,0.4116747023440481
329,28,27,0.20233481509947185
330,28,30,0.40833874395410324
331,28,31,0.29908437671063065
332,28,33,0.31011456556159356
333,28,38,0.4284909814754076
334,28,39,0.12966520523134584
335,29,5,0.3145422423953412
336,29,6,0.35676916338114856
337,29,7,0.24013001244891208
338,29,8,0.2086012085501074
339,29,9,0.10540147033318906
340,29,10,0.38579939198196334
341,29,19,0.27651649020997554
342,29,21,0.10513268558660191
343,29,32,0.30443608464552246
344,29,37,0.4382646264783933
345,29,40,0.4980160021682956
346,30,2,0.18312693587561368
347,30,3,0.20525917555258424
348,30,4,0.2556371168438787
349,30,11,0.3914488896531089
350,30,12,0.3220866260923322
351,30,13,0.13451062453917903
352,30,14,0.34054627436425405
353,30,16,0.46011011934184454
354,30,18,0.28800251809981375
355,30,20,0.12624566244850594
356,30,23,0.14595350631134638
357,30,27,0.16132692999320966
358,30,28,0.14252765584645594
359,30,31,0.48555148051330255
360,30,33,0.3868471717966626
361,30,38,0.3802934148814459
362,30,39,0.3937077934040018
363,31,2,0.2899758115032401
364,31,3,0.26077441750018626
365,31,4,0.35520327963883164
366,31,11,0.29069135372421095
367,31,12,0.5086457863200412
368,31,13,0.26391074239366685
369,31,14,0.35606508382844954
370,31,16,0.22889468794585296
371,31,18,0.4007410201455535
372,31,20,0.2028883509681462
373,31,27,0.41363390013251533
374,31,28,0.2611774768310103
375,31,30,0.4249185834467257
376,31,33,0.23490265868189805
