arc,orig,dest,cost
1,1,53,7.0
2,1,71,6.0
3,1,83,9.0
4,1,121,2.0
5,1,134,5.0
6,1,146,3.0
7,1,186,6.0
8,2,39,7.0
9,2,65,8.0
10,2,76,4.0
11,2,94,2.0
12,2,119,9.0
13,2,152,3.0
14,2,161,9.0
15,3,14,10.0
16,3,25,3.0
17,3,109,1.0
18,3,123,4.0
19,3,133,5.0
20,3,181,3.0
21,4,9,4.0
22,4,16,3.0
23,4,27,7.0
24,4,32,2.0
25,4,44,8.0
26,4,52,2.0
27,4,65,9.0
28,4,74,11.0
29,4,93,8.0
30,4,94,10.0
31,4,135,11.0
32,4,136,2.0
33,4,141,10.0
34,4,149,4.0
35,4,151,1.0
36,4,159,3.0
37,4,178,7.0
38,4,199,5.0
39,5,33,0.4462004345664064
40,5,108,0.4266914414416353
41,5,113,0.14906247553341012
42,5,114,0.0854259864839076
43,5,122,0.31781860172285725
44,5,126,0.45560662336539964
45,5,153,0.2114850358948216
46,5,195,0.3969377140400761
47,5,197,0.41635631141035273
48,6,30,0.24415760507715573
49,6,48,0.10551786949205323
50,6,117,0.437403390718305
51,7,26,0.38558788976989644
52,7,36,0.11229997623633642
53,7,63,0.33233387503496115
54,7,68,0.4785939645253595
55,7,86,0.38319599223092987
56,7,95,0.4356810646967011
57,7,115,0.4588848318569393
58,7,128,0.3681470251503239
59,7,165,0.04198327656852221
60,7,166,0.48644335380355785
61,7,175,0.1263941957276452
62,7,177,0.3105843283308104
63,7,196,0.19381996096190104
64,8,18,0.10588120780552362
65,8,21,0.4124414326213201
66,8,66,0.4761717574958793
67,8,78,0.18177742932853863
68,8,97,0.43760841825657754
69,8,150,0.3786596915512503
70,8,154,0.1252090984953947
71,8,157,0.2190728131477511
72,8,160,0.12699596146120692
73,8,168,0.05585233885403088
74,8,184,0.3987891835837174
75,9,4,0.27999335846044243
76,9,16,0.4165367733368605
77,9,27,0.44690269603237387
78,9,32,0.3146514973871534
79,9,44,0.21373958206809626
80,9,54,0.1080592839223511
81,9,65,0.4628560217901335
82,9,74,0.2608378193133076
83,9,81,0.322149255477103
84,9,93,0.491630772885634
85,9,94,0.3750549232695854
86,9,135,0.48246746044005173
87,9,136,0.20137818363185353
88,9,141,0.20674065804814543
89,9,149,0.3624631532331845
90,9,151,0.16758043739620473
91,9,159,0.355151587944102
92,9,178,0.21176880866887143
93,9,199,0.313621815539484
94,10,11,0.4685674609323683
95,10,17,0.4144446454576373
96,10,34,0.2023006699567306
97,10,58,0.5124144353320101
98,10,69,0.35172506687526595
99,10,88,0.3768454409066848
100,10,96,0.12012350141414953
101,10,120,0.4994563813149518
102,10,179,0.08286879761891167
103,10,189,0.25236174022230884
104,10,198,0.452106678481844
105,11,10,0.2037677606461888
106,11,12,0.12129572340962448
107,11,17,0.10692307331382407
108,11,58,0.17567995646076143
109,11,69,0.3040240382208413
110,11,96,0.446172424891955
111,11,103,0.2777686507843724
112,11,120,0.48613221726694844
113,11,179,0.31637629645783677
114,12,11,0.43826622192566717
115,12,35,0.4480352510672719
116,12,96,0.25658367514454467
117,12,103,0.33452495548868016
118,12,172,0.45325530491927263
119,12,179,0.33219107332909215
120,13,28,0.37228966618947745
121,13,38,0.10766379637255195
122,13,41,0.05691625828008331
123,13,54,0.2742572991045045
124,13,72,0.1819425594134624
125,13,75,0.45766057682016004
126,13,80,0.2826654685996091
127,13,81,0.40817073852380203
