arc,orig,dest,cost
1,1,7,7
2,1,30,6
3,1,36,9
4,2,4,2
5,2,9,5
6,2,19,3
7,2,23,6
8,2,29,7
9,2,34,8
10,2,44,4
11,2,46,2
12,2,49,9
13,2,54,3
14,3,5,9
15,3,6,10
16,3,11,3
17,3,16,1
18,3,18,4
19,3,31,5
20,3,32,3
21,3,40,4
22,3,45,3
23,3,52,7
24,3,57,2
25,3,59,8
26,4,2,2
27,4,8,9
28,4,9,11
29,4,10,8
30,4,14,10
31,4,19,11
32,4,20,2
33,4,23,10
34,4,25,4
35,4,26,1
36,4,34,3
37,4,44,7
38,4,53,5
39,4,54,0.4462004345664064
40,4,55,0.4266914414416353
41,5,3,0.14906247553341012
42,5,6,0.0854259864839076
43,5,7,0.31781860172285725
44,5,11,0.45560662336539964
45,5,16,0.2114850358948216
46,5,30,0.3969377140400761
47,5,31,0.41635631141035273
48,5,32,0.24415760507715573
49,5,36,0.10551786949205323
50,5,40,0.437403390718305
51,5,57,0.38558788976989644
52,5,59,0.11229997623633642
53,6,3,0.33233387503496115
54,6,5,0.4785939645253595
55,6,11,0.38319599223092987
56,6,16,0.4356810646967011
57,6,18,0.4588848318569393
58,6,21,0.3681470251503239
59,6,22,0.04198327656852221
60,6,31,0.48644335380355785
61,6,33,0.1263941957276452
62,6,38,0.3105843283308104
63,6,40,0.19381996096190104
64,6,42,0.10588120780552362
65,6,45,0.4124414326213201
66,6,52,0.4761717574958793
67,6,56,0.18177742932853863
68,6,57,0.43760841825657754
69,7,1,0.3786596915512503
70,7,5,0.1252090984953947
71,7,13,0.2190728131477511
72,7,16,0.12699596146120692
73,7,30,0.05585233885403088
74,7,35,0.3987891835837174
75,7,36,0.27999335846044243
76,7,57,0.4165367733368605
77,7,59,0.44690269603237387
78,8,4,0.3146514973871534
79,8,9,0.21373958206809626
80,8,10,0.1080592839223511
81,8,11,0.4628560217901335
82,8,14,0.2608378193133076
83,8,15,0.322149255477103
84,8,19,0.491630772885634
85,8,22,0.3750549232695854
86,8,23,0.48246746044005173
87,8,26,0.20137818363185353
88,8,29,0.20674065804814543
89,8,42,0.3624631532331845
90,8,53,0.16758043739620473
91,8,54,0.355151587944102
92,8,55,0.21176880866887143
93,9,2,0.313621815539484
94,9,4,0.4685674609323683
95,9,8,0.4144446454576373
96,9,10,0.2023006699567306
97,9,15,0.5124144353320101
98,9,19,0.35172506687526595
99,9,22,0.3768454409066848
100,9,23,0.12012350141414953
101,9,26,0.4994563813149518
102,9,29,0.08286879761891167
103,9,33,0.25236174022230884
104,9,34,0.452106678481844
105,9,38,0.2037677606461888
106,9,42,0.12129572340962448
107,9,44,0.10692307331382407
108,9,46,0.17567995646076143
109,9,49,0.3040240382208413
110,9,54,0.446172424891955
111,9,55,0.2777686507843724
112,9,56,0.48613221726694844
113,10,4,0.31637629645783677
114,10,8,0.43826622192566717
115,10,9,0.4480352510672719
116,10,14,0.25658367514454467
117,10,15,0.33452495548868016
118,10,19,0.45325530491927263
119,10,20,0.33219107332909215
120,10,23,0.37228966618947745
121,10,26,0.10766379637255195
122,10,44,0.05691625828008331
123,10,53,0.2742572991045045
124,10,54,0.1819425594134624
125,10,55,0.45766057682016004
126,11,3,0.2826654685996091
127,11,5,0.40817073852380203
128,11,6,0.25182318075940735
129,11,8,0.4081778208079102
130,11,15,0.3995214537901714
131,11,16,0.30267864103871117
132,11,22,0.34931358405380414
133,11,26,0.5107615550822862
134,11,33,0.30758812297147026
135,11,42,0.3214540413219398
136,11,45,0.44992310704806737
137,11,52,0.1950536483389589
138,11,57,0.3155427176320031
139,11,59,0.4240460444374426
140,12,17,0.2488066323027096
141,12,18,0.10599392538271604
142,12,21,0.4857016102732751
143,12,24,0.5025993541871634
144,12,28,0.158851090787246
145,12,33,0.3342407150703462
146,12,38,0.46076577066064883
147,12,39,0.45523526391981994
148,12,41,0.19269762968618626
149,12,43,0.33497846976839113
150,12,45,0.30816394356833227
151,12,52,0.1918787752082885
152,12,56,0.4243270368890114
153,13,7,0.44026747687131484
154,13,16,0.19092909686870085
155,13,35,0.2965910034680157
156,13,36,0.3734252489611963
157,13,57,0.3731330537916445
158,13,59,0.3653825780909298
159,14,4,0.284868028262702
160,14,8,0.2790205285926273
161,14,10,0.3071769030974568
162,14,15,0.331044017814782
163,14,19,0.2593399200889538
164,14,20,0.4948033103588115
165,14,23,0.3858367922114305
166,14,25,0.446937067284097
167,14,26,0.21060329351187987
168,14,44,0.12473706818273819
169,14,53,0.41142144409491865
170,14,54,0.30447540592257094
171,14,55,0.2499939998259522
172,15,8,0.49915255130030034
173,15,9,0.4304874652912793
174,15,10,0.10655874500634273
175,15,11,0.31303518823710597
176,15,14,0.5313320291378357
177,15,19,0.3469357314651077
178,15,23,0.25069140759020575
