arc,orig,dest,cost
1,1,28,7
2,1,112,6
3,2,7,9
4,2,22,2
5,2,23,5
6,2,46,3
7,2,47,6
8,2,79,7
9,2,87,8
10,2,90,4
11,2,99,2
12,2,105,9
13,2,114,3
14,3,11,9
15,3,12,10
16,3,16,3
17,3,30,1
18,3,32,4
19,3,49,5
20,3,53,3
21,3,58,4
22,3,66,3
23,3,69,7
24,3,80,2
25,3,81,8
26,3,82,2
27,3,93,9
28,3,104,11
29,4,8,8
30,4,27,10
31,4,37,11
32,4,48,2
33,4,52,10
34,4,68,4
35,4,84,1
36,4,103,3
37,5,28,7
38,5,41,5
39,5,42,0.4462004345664064
40,5,45,0.4266914414416353
41,5,54,0.14906247553341012
42,5,55,0.0854259864839076
43,5,57,0.31781860172285725
44,5,59,0.45560662336539964
45,5,61,0.2114850358948216
46,5,65,0.3969377140400761
47,5,67,0.41635631141035273
48,5,92,0.24415760507715573
49,5,98,0.10551786949205323
50,5,106,0.437403390718305
51,5,112,0.38558788976989644
52,5,113,0.11229997623633642
53,5,119,0.33233387503496115
54,6,32,0.4785939645253595
55,6,43,0.38319599223092987
56,6,56,0.4356810646967011
57,6,71,0.4588848318569393
58,6,110,0.3681470251503239
59,7,2,0.04198327656852221
60,7,11,0.48644335380355785
61,7,16,0.1263941957276452
62,7,19,0.3105843283308104
63,7,33,0.19381996096190104
64,7,34,0.10588120780552362
65,7,58,0.4124414326213201
66,7,66,0.4761717574958793
67,7,79,0.18177742932853863
68,7,80,0.43760841825657754
69,7,82,0.3786596915512503
70,7,86,0.1252090984953947
71,7,90,0.2190728131477511
72,7,100,0.12699596146120692
73,7,104,0.05585233885403088
74,7,114,0.3987891835837174
75,8,4,0.27999335846044243
76,8,9,0.4165367733368605
77,8,24,0.44690269603237387
78,8,27,0.3146514973871534
79,8,37,0.21373958206809626
80,8,38,0.1080592839223511
81,8,52,0.4628560217901335
82,8,68,0.2608378193133076
83,8,102,0.322149255477103
84,8,103,0.491630772885634
85,8,117,0.3750549232695854
86,9,8,0.48246746044005173
87,9,14,0.20137818363185353
88,9,18,0.20674065804814543
89,9,25,0.3624631532331845
90,9,38,0.16758043739620473
91,9,51,0.355151587944102
92,9,52,0.21176880866887143
93,9,62,0.313621815539484
94,9,73,0.4685674609323683
95,9,76,0.4144446454576373
96,9,83,0.2023006699567306
97,9,102,0.5124144353320101
