arc,orig,dest,cost
1,1,15,7.0
2,1,54,6.0
3,1,152,9.0
4,1,157,2.0
5,2,58,5.0
6,2,83,3.0
7,2,84,6.0
8,2,92,7.0
9,2,94,8.0
10,2,106,4.0
11,2,118,2.0
12,2,141,9.0
13,2,177,3.0
14,3,10,9.0
15,3,28,10.0
16,3,45,3.0
17,3,60,1.0
18,3,76,4.0
19,3,110,5.0
20,3,125,3.0
21,3,150,4.0
22,3,171,3.0
23,3,190,7.0
24,4,24,2.0
25,4,64,8.0
26,4,70,2.0
27,4,95,9.0
28,4,119,11.0
29,4,135,8.0
30,4,138,10.0
31,4,139,11.0
32,4,153,2.0
33,4,162,10.0
34,4,195,4.0
35,5,17,1.0
36,5,29,3.0
37,5,31,7.0
38,5,42,5.0
39,5,61,0.4462004345664064
40,5,90,0.4266914414416353
41,5,97,0.14906247553341012
42,5,112,0.0854259864839076
43,5,127,0.31781860172285725
44,5,132,0.45560662336539964
45,5,158,0.2114850358948216
46,5,169,0.3969377140400761
47,5,175,0.41635631141035273
48,5,194,0.24415760507715573
49,6,30,0.10551786949205323
50,6,37,0.437403390718305
51,6,41,0.38558788976989644
52,6,47,0.11229997623633642
53,6,51,0.33233387503496115
54,6,63,0.4785939645253595
55,6,107,0.38319599223092987
56,6,113,0.4356810646967011
57,6,120,0.4588848318569393
58,6,156,0.3681470251503239
59,6,159,0.04198327656852221
60,7,34,0.48644335380355785
61,7,36,0.1263941957276452
62,7,38,0.3105843283308104
63,7,68,0.19381996096190104
64,7,73,0.10588120780552362
65,7,87,0.4124414326213201
66,7,96,0.4761717574958793
67,7,98,0.18177742932853863
68,7,103,0.43760841825657754
69,7,116,0.3786596915512503
70,7,131,0.1252090984953947
71,7,134,0.2190728131477511
72,7,154,0.12699596146120692
73,7,161,0.05585233885403088
74,7,178,0.3987891835837174
75,7,184,0.27999335846044243
76,8,21,0.4165367733368605
77,8,56,0.44690269603237387
78,8,68,0.3146514973871534
79,8,72,0.21373958206809626
80,8,73,0.1080592839223511
81,8,81,0.4628560217901335
82,8,96,0.2608378193133076
83,8,101,0.322149255477103
84,8,102,0.491630772885634
85,8,105,0.3750549232695854
86,8,131,0.48246746044005173
87,8,134,0.20137818363185353
88,8,148,0.20674065804814543
89,8,188,0.3624631532331845
90,8,197,0.16758043739620473
91,9,32,0.355151587944102
92,9,53,0.21176880866887143
93,9,69,0.313621815539484
94,9,82,0.4685674609323683
95,9,99,0.4144446454576373
96,9,100,0.2023006699567306
97,9,137,0.5124144353320101
98,9,151,0.35172506687526595
99,9,163,0.3768454409066848
100,9,191,0.12012350141414953
101,9,192,0.4994563813149518
102,10,3,0.08286879761891167
103,10,16,0.25236174022230884
104,10,19,0.452106678481844
105,10,23,0.2037677606461888
106,10,25,0.12129572340962448
107,10,28,0.10692307331382407
108,10,45,0.17567995646076143
109,10,76,0.3040240382208413
110,10,110,0.446172424891955
111,11,20,0.2777686507843724
112,11,30,0.48613221726694844
113,11,79,0.31637629645783677
114,11,114,0.43826622192566717
115,11,145,0.4480352510672719
116,11,149,0.25658367514454467
117,11,156,0.33452495548868016
118,11,159,0.45325530491927263
119,11,185,0.33219107332909215
120,12,49,0.37228966618947745
121,12,57,0.10766379637255195
122,12,89,0.05691625828008331
123,12,121,0.2742572991045045
124,12,143,0.1819425594134624
125,12,148,0.45766057682016004
126,12,180,0.2826654685996091
127,12,188,0.40817073852380203
128,13,44,0.25182318075940735
129,13,81,0.4081778208079102
130,13,89,0.3995214537901714
131,13,111,0.30267864103871117
132,13,121,0.34931358405380414
133,13,148,0.5107615550822862
134,14,40,0.30758812297147026
135,14,50,0.3214540413219398
136,14,59,0.44992310704806737
137,14,64,0.1950536483389589
138,14,65,0.3155427176320031
139,14,71,0.4240460444374426
140,14,75,0.2488066323027096
141,14,78,0.10599392538271604
142,14,117,0.4857016102732751
143,14,123,0.5025993541871634
144,14,135,0.158851090787246
145,14,147,0.3342407150703462
146,14,153,0.46076577066064883
147,14,162,0.45523526391981994
148,14,164,0.19269762968618626
149,14,179,0.33497846976839113
150,14,182,0.30816394356833227
151,14,199,0.1918787752082885
152,15,1,0.4243270368890114
153,15,54,0.44026747687131484
154,15,60,0.19092909686870085
155,15,108,0.2965910034680157
156,15,125,0.3734252489611963
157,15,126,0.3731330537916445
158,15,144,0.3653825780909298
159,15,150,0.284868028262702
160,15,152,0.2790205285926273
161,15,157,0.3071769030974568
162,15,171,0.331044017814782
163,15,190,0.2593399200889538
164,16,10,0.4948033103588115
165,16,19,0.3858367922114305
166,16,23,0.446937067284097
167,16,28,0.21060329351187987
168,16,35,0.12473706818273819
169,16,76,0.41142144409491865
170,16,110,0.30447540592257094
171,16,136,0.2499939998259522
172,16,176,0.49915255130030034
173,17,5,0.4304874652912793
174,17,18,0.10655874500634273
175,17,27,0.31303518823710597
176,17,29,0.5313320291378357
177,17,31,0.3469357314651077
178,17,42,0.25069140759020575
179,17,61,0.18929784623267099
180,17,90,0.4972443473494324
181,17,97,0.49330722010470135
182,17,112,0.295203259964759
183,17,127,0.14614650528956327
184,17,132,0.3184124080182691
185,17,158,0.4621123391959212
186,17,165,0.43891362570808323
187,17,169,0.2921007858563183
188,17,175,0.04149619271554264
189,18,17,0.4071492940444837
190,18,27,0.48238904939278965
191,18,62,0.4635807924957838
192,18,67,0.4118484156375484
193,18,80,0.46230397148189833
194,18,90,0.25030659283100826
195,18,133,0.2037127523728835
196,18,158,0.19144362483278746
197,18,173,0.06607637776177623
198,18,174,0.40221619792334584
199,18,175,0.4409230104940085
200,18,198,0.49581241643051877
201,19,10,0.42217118666780773
202,19,16,0.32892340089808664
203,19,23,0.44438175573882877
204,19,28,0.42939876022741424
205,19,35,0.35130757447273325
206,19,76,0.19145287474085082
207,19,110,0.12968414230355518
208,19,136,0.22933478446585076
209,19,176,0.23875041175462328
210,20,11,0.48520871120796544
211,20,26,0.3382855286991154
212,20,30,0.2306160159814371
213,20,47,0.44221290959543896
214,20,48,0.0656475705920185
215,20,63,0.13518455482632613
216,20,114,0.33006675437755245
217,20,122,0.3638445338659619
218,20,145,0.49351314294235826
219,20,159,0.43171397059016975
220,20,181,0.33308841801306305
221,20,185,0.4906729722039393
222,21,8,0.35096547440573655
223,21,39,0.34988193132133527
224,21,56,0.40037867442644914
225,21,72,0.2226032259298323
226,21,73,0.3455017743351482
227,21,96,0.1032851200749234
228,21,101,0.5154620810274064
229,21,102,0.4466196777364201
230,21,105,0.05306858034801963
231,21,131,0.5042013542023962
232,21,134,0.4390202142375961
233,21,188,0.2356336352448161
234,21,197,0.3745287183114998
235,22,33,0.10675019227676645
236,22,46,0.4916652432653201
237,22,47,0.052396971032977496
238,22,51,0.4971911489431037
239,22,63,0.5199150650676145
240,22,66,0.14393044748457817
241,22,104,0.2387673277105387
242,22,107,0.3890079049049283
243,22,129,0.134453496261588
244,22,160,0.15939723417860283
245,22,166,0.4056455916798635
246,22,168,0.43110694838470776
247,22,170,0.4845966574542015
248,23,10,0.433060952456645
249,23,16,0.49952555303202906
250,23,19,0.15031428012177409
251,23,28,0.38293572734598624
252,23,35,0.25610728889753837
253,23,76,0.11773713976636846
254,23,110,0.09684285868831785
255,23,136,0.37356199227253
256,23,176,0.23692077311509874
257,23,192,0.37205539306339025
258,24,4,0.44719706272572085
259,24,39,0.4942207403852643
260,24,70,0.38113126077669596
261,24,95,0.36406048819310116
262,24,119,0.35280014381230185
263,24,128,0.48067722304576055
264,24,138,0.3263807771444219
265,24,139,0.3365114597571061
266,24,195,0.3406275794404227
267,25,10,0.47901387064837
268,25,85,0.2744664599449284
269,25,110,0.4659216490693856
270,26,20,0.5126872422694523
271,26,30,0.45141536297312046
