arc,orig,dest,cost
1,1,16,7
2,1,32,6
3,1,47,9
4,2,4,2
5,2,5,5
6,2,11,3
7,2,14,6
8,2,15,7
9,2,20,8
10,2,25,4
11,2,28,2
12,2,29,9
13,2,30,3
14,2,36,9
15,2,37,10
16,2,38,3
17,2,50,1
18,2,53,4
19,2,57,5
20,2,59,3
21,3,5,4
22,3,11,3
23,3,17,7
24,3,29,2
25,3,30,8
26,3,33,2
27,3,35,9
28,3,40,11
29,3,43,8
30,3,44,10
31,3,46,11
32,3,48,2
33,3,52,10
34,4,2,4
35,4,5,1
36,4,8,3
37,4,11,7
38,4,14,5
39,4,18,0.4462004345664064
40,4,20,0.4266914414416353
41,4,25,0.14906247553341012
42,4,28,0.0854259864839076
43,4,29,0.31781860172285725
44,4,30,0.45560662336539964
45,4,36,0.2114850358948216
46,4,38,0.3969377140400761
47,4,42,0.41635631141035273
48,4,43,0.24415760507715573
49,4,48,0.10551786949205323
50,4,50,0.437403390718305
51,4,53,0.38558788976989644
52,4,55,0.11229997623633642
53,4,57,0.33233387503496115
54,4,59,0.4785939645253595
55,5,2,0.38319599223092987
56,5,3,0.4356810646967011
57,5,4,0.4588848318569393
58,5,11,0.3681470251503239
59,5,17,0.04198327656852221
60,5,28,0.48644335380355785
61,5,29,0.1263941957276452
62,5,30,0.3105843283308104
63,5,33,0.19381996096190104
64,5,36,0.10588120780552362
65,5,42,0.4124414326213201
66,5,43,0.4761717574958793
67,5,44,0.18177742932853863
68,5,48,0.43760841825657754
69,5,57,0.3786596915512503
70,6,7,0.1252090984953947
71,6,15,0.2190728131477511
72,6,49,0.12699596146120692
73,6,58,0.05585233885403088
74,6,60,0.3987891835837174
75,7,6,0.27999335846044243
76,7,37,0.4165367733368605
77,7,49,0.44690269603237387
78,8,4,0.3146514973871534
79,8,9,0.21373958206809626
80,8,12,0.1080592839223511
81,8,13,0.4628560217901335
82,8,14,0.2608378193133076
83,8,18,0.322149255477103
84,8,19,0.491630772885634
85,8,29,0.3750549232695854
86,8,33,0.48246746044005173
87,8,34,0.20137818363185353
88,8,36,0.20674065804814543
89,8,38,0.3624631532331845
90,8,42,0.16758043739620473
91,8,43,0.355151587944102
92,8,46,0.21176880866887143
93,8,48,0.313621815539484
94,8,53,0.4685674609323683
95,8,54,0.4144446454576373
96,8,55,0.2023006699567306
97,8,57,0.5124144353320101
98,9,8,0.35172506687526595
99,9,12,0.3768454409066848
100,9,13,0.12012350141414953
101,9,19,0.4994563813149518
102,9,34,0.08286879761891167
103,9,42,0.25236174022230884
104,9,46,0.452106678481844
105,9,54,0.2037677606461888
106,9,55,0.12129572340962448
107,10,24,0.10692307331382407
108,10,27,0.17567995646076143
109,10,39,0.3040240382208413
110,10,51,0.446172424891955
111,10,56,0.2777686507843724
112,11,2,0.48613221726694844
113,11,3,0.31637629645783677
114,11,4,0.43826622192566717
115,11,5,0.4480352510672719
116,11,17,0.25658367514454467
117,11,28,0.33452495548868016
118,11,29,0.45325530491927263
119,11,30,0.33219107332909215
120,11,33,0.37228966618947745
121,11,36,0.10766379637255195
122,11,42,0.05691625828008331
123,11,43,0.2742572991045045
124,11,44,0.1819425594134624
125,11,46,0.45766057682016004
126,11,48,0.2826654685996091
127,11,53,0.40817073852380203
128,11,57,0.25182318075940735
129,12,8,0.4081778208079102
130,12,9,0.3995214537901714
131,12,13,0.30267864103871117
132,12,19,0.34931358405380414
133,12,34,0.5107615550822862
134,12,47,0.30758812297147026
135,12,54,0.3214540413219398
136,12,55,0.44992310704806737
137,13,8,0.1950536483389589
138,13,9,0.3155427176320031
139,13,12,0.4240460444374426
140,13,19,0.2488066323027096
141,13,33,0.10599392538271604
142,13,34,0.4857016102732751
143,13,42,0.5025993541871634
144,13,43,0.158851090787246
145,13,46,0.3342407150703462
146,13,48,0.46076577066064883
147,13,52,0.45523526391981994
148,13,55,0.19269762968618626
149,14,2,0.33497846976839113
150,14,4,0.30816394356833227
151,14,8,0.1918787752082885
152,14,18,0.4243270368890114
153,14,20,0.44026747687131484
154,14,21,0.19092909686870085
155,14,25,0.2965910034680157
156,14,28,0.3734252489611963
157,14,29,0.3731330537916445
158,14,36,0.3653825780909298
159,14,37,0.284868028262702
160,14,38,0.2790205285926273
161,14,42,0.3071769030974568
162,14,50,0.331044017814782
163,14,53,0.2593399200889538
164,14,55,0.4948033103588115
165,14,57,0.3858367922114305
166,14,59,0.446937067284097
167,15,2,0.21060329351187987
168,15,6,0.12473706818273819
169,15,49,0.41142144409491865
170,15,58,0.30447540592257094
171,15,60,0.2499939998259522
172,16,1,0.49915255130030034
173,16,22,0.4304874652912793
174,16,31,0.10655874500634273
175,16,32,0.31303518823710597
176,16,45,0.5313320291378357
177,16,47,0.3469357314651077
