arc,orig,dest,cost
1,1,43,7
2,1,107,6
3,2,28,9
4,2,35,2
5,2,66,5
6,2,69,3
7,2,90,6
8,2,110,7
9,2,123,8
10,2,126,4
11,3,27,2
12,3,42,9
13,3,53,3
14,3,54,9
15,3,68,10
16,3,72,3
17,3,79,1
18,3,89,4
19,3,94,5
20,3,98,3
21,4,7,4
22,4,34,3
23,4,40,7
24,4,55,2
25,4,65,8
26,4,74,2
27,4,83,9
28,4,109,11
29,4,113,8
30,4,136,10
31,4,137,11
32,5,15,2
33,5,33,10
34,5,44,4
35,5,51,1
36,5,76,3
37,5,111,7
38,5,132,5
39,5,137,0.4462004345664064
40,6,10,0.4266914414416353
41,6,32,0.14906247553341012
42,6,96,0.0854259864839076
43,6,118,0.31781860172285725
44,7,4,0.45560662336539964
45,7,30,0.2114850358948216
46,7,34,0.3969377140400761
47,7,40,0.41635631141035273
48,7,55,0.24415760507715573
49,7,83,0.10551786949205323
50,7,93,0.437403390718305
51,7,99,0.38558788976989644
52,7,109,0.11229997623633642
53,7,113,0.33233387503496115
54,8,20,0.4785939645253595
55,8,23,0.38319599223092987
56,8,38,0.4356810646967011
57,8,75,0.4588848318569393
58,8,95,0.3681470251503239
59,8,112,0.04198327656852221
60,8,125,0.48644335380355785
61,8,131,0.1263941957276452
62,9,15,0.3105843283308104
63,9,21,0.19381996096190104
64,9,31,0.10588120780552362
65,9,43,0.4124414326213201
66,9,76,0.4761717574958793
67,9,106,0.18177742932853863
68,9,108,0.43760841825657754
69,9,116,0.3786596915512503
70,9,117,0.1252090984953947
71,10,6,0.2190728131477511
72,10,12,0.12699596146120692
73,10,24,0.05585233885403088
74,10,29,0.3987891835837174
75,10,90,0.27999335846044243
76,10,96,0.4165367733368605
77,10,118,0.44690269603237387
78,10,123,0.3146514973871534
79,11,48,0.21373958206809626
80,11,49,0.1080592839223511
81,11,78,0.4628560217901335
82,11,120,0.2608378193133076
83,11,124,0.322149255477103
84,12,10,0.491630772885634
85,12,24,0.3750549232695854
86,12,26,0.48246746044005173
87,12,29,0.20137818363185353
88,12,87,0.20674065804814543
89,12,91,0.3624631532331845
90,12,118,0.16758043739620473
91,12,134,0.355151587944102
92,13,41,0.21176880866887143
93,13,42,0.313621815539484
94,13,46,0.4685674609323683
95,13,47,0.4144446454576373
96,13,58,0.2023006699567306
97,13,68,0.5124144353320101
98,13,101,0.35172506687526595
99,13,102,0.3768454409066848
100,13,128,0.12012350141414953
101,14,30,0.4994563813149518
