arc,orig,dest,cost
1,1,8,7
2,1,28,6
3,2,6,9
4,2,10,2
5,2,44,5
6,2,50,3
7,2,85,6
8,2,98,7
9,2,102,8
10,2,107,4
11,2,116,2
12,3,9,9
13,3,13,3
14,3,14,9
15,3,22,10
16,3,35,3
17,3,40,1
18,3,68,4
19,3,80,5
20,3,87,3
21,3,92,4
22,3,94,3
23,4,18,7
24,4,20,2
25,4,23,8
26,4,29,2
27,4,30,9
28,4,32,11
29,4,45,8
30,4,46,10
31,4,47,11
32,4,54,2
33,4,58,10
34,4,70,4
35,4,71,1
36,4,81,3
37,4,89,7
38,4,103,5
39,4,106,0.4462004345664064
40,5,30,0.4266914414416353
41,5,31,0.14906247553341012
42,5,36,0.0854259864839076
43,5,47,0.31781860172285725
44,5,51,0.45560662336539964
45,5,60,0.2114850358948216
46,5,62,0.3969377140400761
47,5,64,0.41635631141035273
48,5,66,0.24415760507715573
49,5,70,0.10551786949205323
50,5,77,0.437403390718305
51,5,81,0.38558788976989644
52,5,95,0.11229997623633642
53,5,100,0.33233387503496115
54,5,104,0.4785939645253595
55,5,105,0.38319599223092987
56,5,107,0.4356810646967011
57,6,2,0.4588848318569393
58,6,31,0.3681470251503239
59,6,50,0.04198327656852221
60,6,62,0.48644335380355785
61,6,65,0.1263941957276452
62,6,66,0.3105843283308104
63,6,85,0.19381996096190104
64,6,95,0.10588120780552362
65,6,100,0.4124414326213201
66,6,104,0.4761717574958793
67,6,105,0.18177742932853863
68,6,107,0.43760841825657754
69,6,116,0.3786596915512503
70,7,16,0.1252090984953947
71,7,19,0.2190728131477511
72,7,34,0.12699596146120692
73,7,39,0.05585233885403088
74,7,83,0.3987891835837174
75,7,88,0.27999335846044243
76,7,96,0.4165367733368605
77,7,97,0.44690269603237387
78,7,99,0.3146514973871534
79,7,111,0.21373958206809626
80,8,1,0.1080592839223511
81,8,26,0.4628560217901335
82,8,27,0.2608378193133076
83,8,28,0.322149255477103
84,8,33,0.491630772885634
85,8,55,0.3750549232695854
86,8,57,0.48246746044005173
87,9,3,0.20137818363185353
88,9,13,0.20674065804814543
89,9,14,0.3624631532331845
90,9,22,0.16758043739620473
91,9,35,0.355151587944102
92,9,40,0.21176880866887143
93,9,87,0.313621815539484
94,9,92,0.4685674609323683
95,10,2,0.4144446454576373
96,10,27,0.2023006699567306
97,10,33,0.5124144353320101
