arc,orig,dest,cost
1,1,70,7
2,1,80,6
3,1,85,9
4,1,136,2
5,2,15,5
6,2,19,3
7,2,21,6
8,2,66,7
9,2,71,8
10,2,79,4
11,2,86,2
12,2,101,9
13,2,113,3
14,2,139,9
15,3,8,10
16,3,47,3
17,3,49,1
18,3,56,4
19,3,60,5
20,3,68,3
21,3,74,4
22,3,88,3
23,3,95,7
24,3,99,2
25,3,103,8
26,3,123,2
27,3,124,9
28,4,6,11
29,4,29,8
30,4,47,10
31,4,60,11
32,4,99,2
33,4,129,10
34,5,7,4
35,5,38,1
36,5,52,3
37,5,96,7
38,5,118,5
39,5,128,0.4462004345664064
40,5,138,0.4266914414416353
41,6,4,0.14906247553341012
42,6,29,0.0854259864839076
43,6,60,0.31781860172285725
44,6,73,0.45560662336539964
45,6,94,0.2114850358948216
46,6,111,0.3969377140400761
47,6,129,0.41635631141035273
48,7,5,0.24415760507715573
49,7,19,0.10551786949205323
50,7,31,0.437403390718305
51,7,38,0.38558788976989644
52,7,51,0.11229997623633642
53,7,52,0.33233387503496115
54,7,78,0.4785939645253595
55,7,101,0.38319599223092987
56,7,118,0.4356810646967011
57,7,128,0.4588848318569393
58,7,139,0.3681470251503239
59,8,3,0.04198327656852221
60,8,24,0.48644335380355785
61,8,47,0.1263941957276452
62,8,49,0.3105843283308104
63,8,50,0.19381996096190104
64,8,56,0.10588120780552362
65,8,64,0.4124414326213201
66,8,74,0.4761717574958793
67,8,82,0.18177742932853863
68,8,88,0.43760841825657754
69,8,95,0.3786596915512503
70,8,98,0.1252090984953947
71,8,103,0.2190728131477511
72,8,106,0.12699596146120692
73,8,107,0.05585233885403088
74,8,123,0.3987891835837174
75,8,124,0.27999335846044243
76,9,28,0.4165367733368605
77,9,32,0.44690269603237387
78,9,45,0.3146514973871534
79,9,72,0.21373958206809626
80,9,81,0.1080592839223511
81,9,83,0.4628560217901335
82,9,89,0.2608378193133076
83,9,127,0.322149255477103
84,10,39,0.491630772885634
85,10,63,0.3750549232695854
86,10,108,0.48246746044005173
87,11,67,0.20137818363185353
88,11,90,0.20674065804814543
89,11,132,0.3624631532331845
90,11,138,0.16758043739620473
91,12,14,0.355151587944102
92,12,26,0.21176880866887143
93,12,37,0.313621815539484
94,12,59,0.4685674609323683
95,12,75,0.4144446454576373
96,12,76,0.2023006699567306
97,12,92,0.5124144353320101
98,12,133,0.35172506687526595
99,13,16,0.3768454409066848
100,13,25,0.12012350141414953
101,13,43,0.4994563813149518
102,13,47,0.08286879761891167
103,13,68,0.25236174022230884
104,13,70,0.452106678481844
105,13,80,0.2037677606461888
106,13,85,0.12129572340962448
107,13,88,0.10692307331382407
108,13,99,0.17567995646076143
109,13,124,0.3040240382208413
110,13,136,0.446172424891955
111,14,12,0.2777686507843724
112,14,26,0.48613221726694844
113,14,59,0.31637629645783677
114,14,75,0.43826622192566717
115,14,76,0.4480352510672719
116,14,92,0.25658367514454467
117,14,94,0.33452495548868016
118,14,133,0.45325530491927263
119,15,2,0.33219107332909215
120,15,19,0.37228966618947745
121,15,21,0.10766379637255195
122,15,51,0.05691625828008331
123,15,66,0.2742572991045045
124,15,71,0.1819425594134624
125,15,79,0.45766057682016004
126,15,101,0.2826654685996091
127,15,113,0.40817073852380203
128,15,139,0.25182318075940735
129,16,13,0.4081778208079102
130,16,25,0.3995214537901714
131,16,43,0.30267864103871117
132,16,47,0.34931358405380414
133,16,68,0.5107615550822862
134,16,70,0.30758812297147026
135,16,80,0.3214540413219398
136,16,85,0.44992310704806737
137,16,99,0.1950536483389589
138,16,124,0.3155427176320031
139,16,136,0.4240460444374426
140,17,39,0.2488066323027096
141,17,54,0.10599392538271604
142,17,63,0.4857016102732751
143,17,125,0.5025993541871634
144,17,131,0.158851090787246
145,17,140,0.3342407150703462
146,18,46,0.46076577066064883
147,18,57,0.45523526391981994
148,18,69,0.19269762968618626
149,18,112,0.33497846976839113
150,18,115,0.30816394356833227
151,18,120,0.1918787752082885
152,18,135,0.4243270368890114
153,19,2,0.44026747687131484
154,19,7,0.19092909686870085
155,19,15,0.2965910034680157
156,19,31,0.3734252489611963
157,19,51,0.3731330537916445
158,19,71,0.3653825780909298
159,19,78,0.284868028262702
160,19,101,0.2790205285926273
161,19,128,0.3071769030974568
162,19,139,0.331044017814782
163,20,27,0.2593399200889538
164,20,48,0.4948033103588115
165,20,57,0.3858367922114305
166,20,69,0.446937067284097
167,20,115,0.21060329351187987
168,20,135,0.12473706818273819
169,21,2,0.41142144409491865
170,21,15,0.30447540592257094
171,21,66,0.2499939998259522
172,21,79,0.49915255130030034
173,21,86,0.4304874652912793
174,21,105,0.10655874500634273
175,21,113,0.31303518823710597
176,21,116,0.5313320291378357
177,22,36,0.3469357314651077
178,22,44,0.25069140759020575
179,22,62,0.18929784623267099
180,22,77,0.4972443473494324
181,22,127,0.49330722010470135
182,22,137,0.295203259964759
183,23,40,0.14614650528956327
184,23,65,0.3184124080182691
185,23,67,0.4621123391959212
186,23,102,0.43891362570808323
187,23,104,0.2921007858563183
188,23,121,0.04149619271554264
189,23,132,0.4071492940444837
190,23,138,0.48238904939278965
191,24,8,0.4635807924957838
192,24,49,0.4118484156375484
193,24,50,0.46230397148189833
194,24,73,0.25030659283100826
195,24,74,0.2037127523728835
196,24,103,0.19144362483278746
197,24,107,0.06607637776177623
198,24,109,0.40221619792334584
199,25,13,0.4409230104940085
200,25,16,0.49581241643051877
201,25,64,0.42217118666780773
202,25,70,0.32892340089808664
203,25,80,0.44438175573882877
204,25,82,0.42939876022741424
205,25,85,0.35130757447273325
206,25,88,0.19145287474085082
207,25,117,0.12968414230355518
208,26,12,0.22933478446585076
209,26,14,0.23875041175462328
210,26,37,0.48520871120796544
211,26,59,0.3382855286991154
212,26,71,0.2306160159814371
213,26,76,0.44221290959543896
214,26,94,0.0656475705920185
215,26,133,0.13518455482632613
216,27,20,0.33006675437755245
217,27,48,0.3638445338659619
218,27,69,0.49351314294235826
219,27,115,0.43171397059016975
220,27,135,0.33308841801306305
221,28,9,0.4906729722039393
222,28,32,0.35096547440573655
223,28,45,0.34988193132133527
224,28,72,0.40037867442644914
225,28,81,0.2226032259298323
226,28,83,0.3455017743351482
227,28,100,0.1032851200749234
228,29,4,0.5154620810274064
229,29,6,0.4466196777364201
230,29,60,0.05306858034801963
231,29,73,0.5042013542023962
232,29,94,0.4390202142375961
233,29,111,0.2356336352448161
234,29,129,0.3745287183114998
235,30,62,0.10675019227676645
236,30,97,0.4916652432653201
237,30,137,0.052396971032977496
238,31,7,0.4971911489431037
239,31,19,0.5199150650676145
240,31,38,0.14393044748457817
241,31,50,0.2387673277105387
242,31,78,0.3890079049049283
243,31,91,0.134453496261588
244,31,107,0.15939723417860283
245,31,109,0.4056455916798635
246,31,128,0.43110694838470776
247,31,139,0.4845966574542015
248,32,9,0.433060952456645
249,32,28,0.49952555303202906
250,32,42,0.15031428012177409
251,32,45,0.38293572734598624
252,32,72,0.25610728889753837
253,32,81,0.11773713976636846
254,32,83,0.09684285868831785
255,32,100,0.37356199227253
256,33,34,0.23692077311509874
257,33,35,0.37205539306339025
258,33,61,0.44719706272572085
259,33,64,0.4942207403852643
260,33,82,0.38113126077669596
261,33,91,0.36406048819310116
262,33,93,0.35280014381230185
263,33,98,0.48067722304576055
264,33,106,0.3263807771444219
265,33,117,0.3365114597571061
266,33,130,0.3406275794404227
267,34,33,0.47901387064837
268,34,35,0.2744664599449284
269,34,61,0.4659216490693856
270,34,64,0.5126872422694523
271,34,82,0.45141536297312046
272,34,88,0.183825518855204
273,34,91,0.06332205923106028
274,34,93,0.2548213226798538
275,34,98,0.4395408045510845
276,34,106,0.47345635345528436
277,34,117,0.2851337336204348
278,34,123,0.1728350413751016
279,34,130,0.20261293690485374
280,35,33,0.4462897070214255
281,35,34,0.1753882517091602
282,35,49,0.47707722625861104
283,35,56,0.5009060910281495
284,35,61,0.18455366379652327
285,35,64,0.4762674319674022
286,35,82,0.18783768084471106
287,35,88,0.45250471478857224
288,35,93,0.38391245317988487
289,35,98,0.2688464850822194
290,35,106,0.49621824487818317
291,35,117,0.27013919760506655
292,35,123,0.3485900162490458
293,35,130,0.29055948346080773
294,36,22,0.43049586205566476
295,36,44,0.23023960212726333
296,36,77,0.3643605346316241
297,36,89,0.05297385065317861
298,36,127,0.05203574100553952
299,36,137,0.5136454251675657
300,37,12,0.4883685135346927
301,37,26,0.37174654174341887
302,37,44,0.06286163475353639
303,37,113,0.18637127562401798
304,38,5,0.13218677521955158
305,38,7,0.11983164566860038
306,38,31,0.3423109103764371
307,38,52,0.2699343000840289
308,38,78,0.20345207653769135
309,38,96,0.2883757505080832
310,38,118,0.34783898844756567
311,38,128,0.4478381041455506
312,39,10,0.3543485001153091
313,39,17,0.49835036090614654
314,39,54,0.16013870396640803
315,39,63,0.10015813147194891
316,39,125,0.3616553219204683
317,39,131,0.33786546276507146
318,40,23,0.1952576700924385
319,40,65,0.4592183744434046
320,40,67,0.41052227703667865
321,40,90,0.38096685284675824
322,40,102,0.2819584440067457
323,40,104,0.2803740908331243
324,40,118,0.48446141750044985
325,40,121,0.44818476205164937
326,40,132,0.20991680336260787
327,40,138,0.3887851693104148
328,41,53,0.4116747023440481
329,41,55,0.20233481509947185
330,41,57,0.40833874395410324
331,41,84,0.29908437671063065
332,41,108,0.31011456556159356
333,41,115,0.4284909814754076
334,41,119,0.12966520523134584
335,41,135,0.3145422423953412
336,42,32,0.35676916338114856
337,42,45,0.24013001244891208
338,42,75,0.2086012085501074
339,42,76,0.10540147033318906
340,42,83,0.38579939198196334
341,42,89,0.27651649020997554
342,42,92,0.10513268558660191
343,43,13,0.30443608464552246
344,43,16,0.4382646264783933
345,43,47,0.4980160021682956
346,43,68,0.18312693587561368
347,43,99,0.20525917555258424
348,44,22,0.2556371168438787
349,44,36,0.3914488896531089
350,44,37,0.3220866260923322
351,44,77,0.13451062453917903
352,44,89,0.34054627436425405
353,44,127,0.46011011934184454
354,44,137,0.28800251809981375
355,45,9,0.12624566244850594
356,45,28,0.14595350631134638
357,45,32,0.16132692999320966
358,45,42,0.14252765584645594
359,45,72,0.48555148051330255
360,45,81,0.3868471717966626
361,45,83,0.3802934148814459
362,45,89,0.3937077934040018
363,46,18,0.2899758115032401
364,46,69,0.26077441750018626
365,46,115,0.35520327963883164
366,46,120,0.29069135372421095
367,46,135,0.5086457863200412
368,47,3,0.26391074239366685
369,47,4,0.35606508382844954
370,47,8,0.22889468794585296
371,47,13,0.4007410201455535
372,47,16,0.2028883509681462
373,47,43,0.41363390013251533
374,47,49,0.2611774768310103
375,47,56,0.4249185834467257
376,47,60,0.23490265868189805
377,47,68,0.4495669595528757
378,47,74,0.22981949794833237
379,47,95,0.48172963459471346
380,47,99,0.1948882885074433
381,47,103,0.4006348203080964
382,47,124,0.2552208377901706
383,48,20,0.45687970504398584
384,48,27,0.4507045622156973
385,48,58,0.28873533188164907
386,48,69,0.33259541081366695
387,49,3,0.46056905788794106
388,49,8,0.35653423882693386
389,49,24,0.043957161621647034
390,49,35,0.3901241072536428
391,49,47,0.40581761164812885
392,49,50,0.33715249931878916
393,49,56,0.42934371704970337
394,49,61,0.4651430901888496
395,49,64,0.2229331351753523
396,49,74,0.18880075973873658
397,49,82,0.14651100023196184
398,49,88,0.42847239319496183
399,49,95,0.22273920220453927
400,49,98,0.39526160549036193
401,49,103,0.19055853970697634
402,49,106,0.4082671685784247
403,49,107,0.29845030035806025
404,49,123,0.1399798404516505
405,49,124,0.3600119620395903
406,50,8,0.44870757131084227
407,50,24,0.22687378151518772
408,50,31,0.31821696964448165
409,50,49,0.48306301840624966
410,50,74,0.15016456179764454
411,50,78,0.2535443362073588
412,50,91,0.010343615346434291
413,50,93,0.1675364677475563
414,50,103,0.0905978931578867
415,50,106,0.4187988618085272
416,50,107,0.3182536982587922
417,50,109,0.3523778046611878
418,51,7,0.239839737358385
419,51,15,0.29645664407327543
420,51,19,0.18719830663126266
421,51,87,0.30571501069714574
422,51,101,0.3027418290466025
423,51,105,0.3961950823197346
424,51,112,0.3135084153785061
425,51,122,0.45133404209401035
426,51,139,0.22822739791608537
427,52,5,0.2507708521432298
428,52,7,0.4443987456436705
429,52,38,0.4346414444999713
430,52,118,0.47937538915948785
431,52,128,0.30048920416653685
432,53,41,0.478239033742673
433,53,55,0.49140825947922456
434,53,57,0.33437318493837515
435,53,84,0.2738452383932384
436,53,108,0.43132117737048037
437,53,115,0.2952003668955211
438,53,119,0.49345778351348674
439,53,135,0.1509619633027967
440,54,17,0.1496912430155642
441,54,39,0.3060069533092756
442,54,125,0.3937309242616499
443,54,131,0.1405736330137686
444,54,140,0.2871668563436647
445,55,41,0.18456656435993538
446,55,53,0.5199753326288385
447,55,57,0.12267240681576035
448,55,84,0.4954706368636364
449,55,87,0.12441831678163721
450,55,105,0.2634408179723951
451,55,112,0.3184541200361518
452,55,114,0.4259814609957587
453,55,119,0.25506502726400054
454,55,122,0.38097350964750987
455,56,3,0.41490117032255164
456,56,8,0.26969019122410415
457,56,35,0.25346315900038
458,56,47,0.23333162593030438
459,56,49,0.45117033995594064
460,56,61,0.336069792466658
461,56,64,0.3243125038430527
462,56,68,0.1434967869856668
463,56,74,0.355515369620602
464,56,82,0.45158172324435725
465,56,88,0.21629486775736714
466,56,95,0.010170054770771793
467,56,98,0.3142746047016082
468,56,103,0.4916805973426949
469,56,106,0.14490780086949237
470,56,107,0.2714576895051031
471,56,117,0.1616422014090251
472,56,123,0.0995984094902684
473,56,124,0.4423512729394897
474,56,130,0.36361681536194174
475,57,18,0.1588463710928889
476,57,20,0.21682581019138167
477,57,41,0.3846618045385657
478,57,53,0.16219516814552612
479,57,55,0.48000202612280735
480,57,69,0.32528747991390183
481,57,84,0.28489672834677005
482,57,115,0.2606720728675302
483,57,119,0.16292378690169745
484,57,135,0.23174667216905342
485,58,48,0.4063393503845209
486,59,12,0.24135988817243553
487,59,14,0.14051428889392928
488,59,26,0.40534643205407545
489,59,75,0.46123777608582867
490,59,76,0.37677945591005263
491,59,92,0.1883107165062193
492,59,94,0.09022558529157772
493,59,133,0.22748111501540458
494,60,3,0.19240639597737982
495,60,4,0.23715285001505246
496,60,6,0.09993996777342426
497,60,29,0.24111080194043444
498,60,47,0.3474801108693644
499,60,68,0.2836472331250267
500,60,73,0.17401955098061725
501,60,74,0.46659010249052335
502,60,95,0.20795437035377615
503,60,99,0.27128066641258053
504,60,103,0.46851923552845676
505,60,124,0.4038994238561103
506,61,33,0.2058886243556794
507,61,34,0.37840326560987814
508,61,35,0.22508668036000135
509,61,49,0.04342127090056745
510,61,56,0.4177590784399001
511,61,64,0.4389900293401844
512,61,82,0.24376251768378232
513,61,88,0.4991605405862901
514,61,93,0.3207801932904439
515,61,98,0.4396522713697412
516,61,106,0.34479435592252866
517,61,117,0.3977310842742228
518,61,123,0.4803262123204783
519,61,130,0.389190806046889
520,62,22,0.4164857643639156
521,62,30,0.1232404348227655
522,62,77,0.491386826648901
523,62,137,0.13274135760135053
524,63,10,0.1244307903190418
525,63,17,0.3616060881899246
526,63,39,0.08167908190260202
527,63,125,0.4103818455756114
528,63,126,0.3844091509612946
529,63,131,0.3086107033450725
530,63,134,0.14319688972598005
531,64,8,0.2312261449793956
532,64,25,0.5012042244076805
533,64,33,0.2788481049683979
534,64,34,0.35681779972385397
535,64,35,0.386602630792615
536,64,49,0.16595171594289354
537,64,56,0.1084114706979219
538,64,61,0.2964006619641203
539,64,82,0.1360714056814504
540,64,88,0.22861713154709698
541,64,98,0.3191222834994636
542,64,106,0.28547210270998713
543,64,117,0.42992154421973816
544,64,123,0.16671843000418216
545,64,130,0.40756671176229353
546,65,23,0.43987144643101517
547,65,40,0.1266643890476609
548,65,102,0.3207600430548737
549,65,104,0.40824839270953645
550,65,121,0.3571490598043683
551,65,132,0.3234844411261012
552,65,138,0.2785952437335627
553,66,2,0.3680304305030367
554,66,15,0.5090777195422097
555,66,21,0.4428235599794052
556,66,79,0.38492723210275515
557,66,86,0.4541500886153202
558,66,105,0.33747407754758285
559,66,114,0.4196281547271957
560,66,116,0.5137791658006677
561,66,122,0.2697203408644477
562,67,11,0.2814114842994142
563,67,23,0.16562323770269277
564,67,40,0.23491827755638725
565,67,90,0.4036726869271137
566,67,102,0.47434013903310474
567,67,132,0.13042657317635037
568,67,138,0.33509385871173214
569,68,3,0.2844411682461087
570,68,13,0.43744425003002574
571,68,16,0.4738062839772093
572,68,43,0.11580225028426769
573,68,47,0.2573948909614905
574,68,56,0.33414610785369697
575,68,60,0.1737709196897288
576,68,95,0.15359313266810698
577,68,99,0.37136828024947255
578,68,124,0.16360150875660506
579,69,18,0.3689795146917066
580,69,20,0.16639696886547
581,69,27,0.47259141454975057
582,69,46,0.27054107712884046
583,69,48,0.2610895600498438
584,69,57,0.31298665750151144
585,69,115,0.2594253428332314
586,69,135,0.45556436195774275
587,70,1,0.5010179171523311
588,70,13,0.39139460584980773
589,70,16,0.11995083852808808
590,70,25,0.3638082681109462
591,70,80,0.4514815290241423
592,70,85,0.44449653949075413
593,70,136,0.22419171054871026
594,71,2,0.27360367768283017
595,71,15,0.176331147300626
596,71,19,0.41945143793165734
597,71,26,0.25689931699364754
598,71,101,0.3576239704786811
599,71,113,0.28225962966411755
600,71,133,0.3682773145572348
601,72,9,0.11387876658678091
602,72,28,0.4926587638168176
603,72,32,0.36893191802952574
604,72,45,0.43937851888549656
605,72,81,0.3097588500957252
606,72,83,0.4357387610871948
607,72,100,0.12993867586683608
608,73,6,0.08016670284000135
609,73,24,0.45172844693919395
610,73,29,0.4345060056472488
611,73,60,0.46220080264005714
612,73,94,0.3702687451747063
613,73,103,0.429379220461355
614,73,129,0.5034200138629845
615,74,3,0.23490416186744065
616,74,8,0.25891627203143047
617,74,24,0.2915354558717594
618,74,47,0.47062775317146543
619,74,49,0.14811721940029296
620,74,50,0.37654304389471127
621,74,56,0.11207562205314558
622,74,60,0.12497901084818445
623,74,95,0.42433261900510844
624,74,103,0.3863560867965747
625,74,107,0.33585450290173313
626,74,124,0.2586852154012578
627,75,12,0.4296224802788513
628,75,14,0.2900883834374559
629,75,42,0.2788878865231785
630,75,59,0.5076620284798731
631,75,76,0.22212524592319072
632,75,92,0.2926939716235425
633,76,12,0.32928557052121793
634,76,14,0.46560780693207227
635,76,26,0.1743317281891419
636,76,42,0.3168390166297401
637,76,59,0.22261944599882424
638,76,75,0.3547096976242468
639,76,92,0.45748494542909296
640,77,22,0.458712111871572
641,77,36,0.27236366362701353
642,77,44,0.23922349184011943
643,77,62,0.31021857156231086
644,77,127,0.4004606059888131
645,77,137,0.38431770208819716
646,78,7,0.13313308877109548
647,78,19,0.25685053771549743
648,78,31,0.4339401703104656
649,78,38,0.14299431828167933
650,78,50,0.5110433476622277
651,78,91,0.24633401925677767
652,78,109,0.1437088578378115
653,78,128,0.33925524930514056
654,78,139,0.1531516562048601
655,79,2,0.44498362107867273
656,79,15,0.2716861441157124
657,79,21,0.11381868372235164
658,79,66,0.23422724234359846
659,79,86,0.24758428132417512
660,79,113,0.14507706837145115
661,79,116,0.43655957774549115
662,80,1,0.3376651236535278
663,80,13,0.5055090211069743
664,80,16,0.3553847631100134
665,80,25,0.24670115534021278
666,80,70,0.3341223297675665
667,80,85,0.28424848805095426
668,80,136,0.2817492385205602
669,81,9,0.4049198542818444
670,81,28,0.46040392861933643
671,81,32,0.28007724168568465
672,81,45,0.22381605973071506
673,81,72,0.3994216536113646
674,81,83,0.502242740838658
675,81,100,0.1328512980151887
676,82,8,0.48703315381251583
677,82,25,0.526288200183714
678,82,33,0.2492036859033929
679,82,34,0.38532718049254394
680,82,35,0.2745396787120525
681,82,49,0.22151041162057167
682,82,56,0.3365427837128425
683,82,61,0.2264397411302777
684,82,64,0.4606415902622318
685,82,88,0.24661563253722932
686,82,98,0.48220093354698074
687,82,106,0.2926616424557652
688,82,117,0.3370374295938373
689,82,123,0.4739933065375708
690,82,124,0.5034887936628726
691,82,130,0.12324162019308756
692,83,9,0.5229807075580817
693,83,28,0.23806968129200803
694,83,32,0.2891446475856444
695,83,42,0.41678827159098686
696,83,45,0.48753148452905776
697,83,72,0.3874072412660379
698,83,81,0.2186647805560076
699,83,89,0.4737016800707141
700,83,100,0.23038961879821487
701,84,41,0.21434973818507377
702,84,53,0.33083237140584276
703,84,55,0.2633875218893923
704,84,57,0.5049600979012828
705,84,87,0.16947104180284794
706,84,108,0.3913334814960233
707,84,114,0.4924704048631281
708,84,119,0.4807260360746743
709,85,1,0.4053077549863016
710,85,13,0.3380200066966403
711,85,16,0.410731921526997
712,85,25,0.4878354227729576
713,85,70,0.5292055442359362
714,85,80,0.3361022930529403
715,85,136,0.2627361266927866
716,86,2,0.2552863656118185
717,86,21,0.2572886549009342
718,86,66,0.4200817207241639
719,86,79,0.16386922628696787
720,86,105,0.14906057079731314
721,86,114,0.4912248163043058
722,86,116,0.4672904001518297
723,86,122,0.511182456506108
724,87,51,0.42787478824508635
725,87,55,0.3856032659911876
726,87,84,0.3281415310962617
727,87,105,0.020321145306483112
728,87,112,0.4847420436171902
729,87,114,0.14189797478377195
730,87,116,0.3493320454339757
731,87,122,0.5026820187966531
732,88,3,0.17323948683889764
733,88,8,0.3352703596269077
734,88,13,0.5024857469276613
735,88,25,0.2966597836381038
736,88,34,0.30659457441347354
737,88,35,0.33892412174208936
738,88,49,0.4052521470709793
739,88,56,0.1294195816127315
740,88,61,0.22460575612664968
741,88,64,0.26782112507275746
742,88,82,0.44990383548823204
743,88,95,0.3806407394237058
744,88,98,0.471380993067668
745,88,106,0.5169163553123256
746,88,117,0.42128096973586115
747,88,123,0.2935122295156509
748,88,124,0.29285631495164133
749,88,130,0.3851453113443107
750,89,9,0.33047196397324
751,89,36,0.3817333564967975
752,89,42,0.37602473022286764
753,89,44,0.43534122466530734
754,89,45,0.3568011313563391
755,89,83,0.2288594273550812
756,89,127,0.3451557819853196
757,90,11,0.404300432451235
758,90,40,0.48885222655043
759,90,67,0.4764928250395516
760,90,93,0.2177239844001258
761,90,96,0.24207154918698795
762,90,132,0.3330482251834064
763,90,138,0.5184204595954865
